Name,Unit,Query,Min/max,Min/max clusters (10x),Bloom filter (10x),Dictionary (10x),Min/max clusters (100x),Bloom filter (100x),Dictionary (100x),Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,675,122071,112413,60909,122071,76236,60909,122071,60909,60909,60909
Partitions scanned,,676,122071,115872,61128,122071,91352,61128,122071,61128,61128,61128
Partitions scanned,,677,122071,115216,61015,122071,80526,61015,122071,61015,61015,61015
Partitions scanned,,678,122071,116256,106949,122071,91948,61271,122071,61271,61271,61271
Partitions scanned,,679,122071,115674,61141,122071,91256,61141,122071,61141,61141,61141
Partitions scanned,,680,122071,112529,107069,122071,76316,61221,122071,61221,61221,61221
Partitions scanned,,681,122071,113614,106879,122071,76529,60970,122071,60970,60970,60970
Partitions scanned,,682,122071,115676,60771,122071,90114,60771,122071,60771,60771,60771
Partitions scanned,,683,122071,116238,91598,122071,91589,61028,122071,61028,61028,61028
Partitions scanned,,684,122071,116013,60869,122071,91643,60869,122071,60869,60869,60869
Partitions scanned,,685,122071,116007,61112,122071,91729,61112,122071,61112,61112,61112
Partitions scanned,,686,122071,116104,114454,122071,91573,60850,122071,60850,60850,60850
Partitions scanned,,687,122071,115985,91727,122071,91888,61449,122071,61449,61449,61449
Partitions scanned,,688,122071,116167,106992,122071,91835,61246,122071,61246,61246,61246
Partitions scanned,,689,122071,116191,91737,122071,91758,61288,122071,61288,61288,61288
Partitions scanned,,690,122071,114523,61069,122071,76544,61069,122071,61069,61069,61069
Partitions scanned,,691,122071,115157,106939,122071,80432,61054,122071,61054,61054,61054
Partitions scanned,,692,122071,115804,61298,122071,91474,61298,122071,61298,61298,61298
Partitions scanned,,693,122071,116108,60978,122071,91579,60978,122071,60978,60978,60978
Partitions scanned,,694,122071,115261,61043,122071,85336,61043,122071,61043,61043,61043
Partitions scanned,,695,122071,114013,61360,122071,76553,61360,122071,61360,61360,61360
Partitions scanned,,696,122071,115047,91697,122071,78097,61010,122071,61010,61010,61010
Partitions scanned,,697,122071,113562,61167,122071,76466,61167,122071,61167,61167,61167
Partitions scanned,,698,122071,113965,91550,122071,76402,60839,122071,60839,60839,60839
Partitions scanned,,699,122071,112537,60965,122071,76193,60965,122071,60965,60965,60965
Partitions scanned,,700,122071,115187,91493,122071,81294,60952,122071,60952,60952,60952
Partitions scanned,,701,122071,115334,61027,122071,84377,61027,122071,61027,61027,61027
Partitions scanned,,702,122071,114197,60679,122071,75925,60679,122071,60679,60679,60679
Partitions scanned,,703,122071,115830,61016,122071,91520,61016,122071,61016,61016,61016
Partitions scanned,,704,122071,115614,107016,122071,90099,61438,122071,61438,61438,61438
Partitions scanned,,705,122071,114809,91397,122071,77131,61096,122071,61096,61096,61096
Partitions scanned,,706,122071,113066,61259,122071,76313,61259,122071,61259,61259,61259
Partitions scanned,,707,122071,116017,91528,122071,91546,60733,122071,60733,60733,60733
Partitions scanned,,708,122071,114648,61193,122071,76563,61193,122071,61193,61193,61193
Partitions scanned,,709,122071,114691,61031,122071,77027,61031,122071,61031,61031,61031
Partitions scanned,,710,122071,115021,91574,122071,80813,60983,122071,60983,60983,60983
Partitions scanned,,711,122071,116032,60986,122071,91498,60986,122071,60986,60986,60986
Partitions scanned,,712,122071,112860,106875,122071,76346,61011,122071,61011,61011,61011
Partitions scanned,,713,122071,115872,61012,122071,91376,61012,122071,61012,61012,61012
Partitions scanned,,714,122071,115771,61149,122071,91477,61149,122071,61149,61149,61149
Partitions scanned,,715,122071,113116,60957,122071,76058,60957,122071,60957,60957,60957
Partitions scanned,,716,122071,114537,91852,122071,76729,61450,122071,61450,61450,61450
Partitions scanned,,717,122071,113637,91676,122071,76422,61222,122071,61222,61222,61222
Partitions scanned,,718,122071,113429,60837,122071,76116,60837,122071,60837,60837,60837
Partitions scanned,,719,122071,115350,60794,122071,83668,60794,122071,60794,60794,60794
Partitions scanned,,720,122071,114188,61199,122071,76144,61199,122071,61199,61199,61199
Partitions scanned,,721,122071,115637,91569,122071,90583,60775,122071,60775,60775,60775
Partitions scanned,,722,122071,113838,107016,122071,76679,91818,122071,61370,91818,61370
Partitions scanned,,723,122071,115587,91618,122071,86589,61149,122071,61149,61149,61149
Partitions scanned,,724,122071,116035,61077,122071,91596,61077,122071,61077,61077,61077
Partitions scanned,,725,122071,114969,61082,122071,77894,61082,122071,61082,61082,61082
Partitions scanned,,726,122071,114446,61141,122071,76407,61141,122071,61141,61141,61141
Partitions scanned,,727,122071,114678,61086,122071,77511,61086,122071,61086,61086,61086
Partitions scanned,,728,122071,114849,91667,122071,77374,61076,122071,61076,61076,61076
Partitions scanned,,729,122071,114703,91586,122071,76537,60890,122071,60890,60890,60890
Partitions scanned,,730,122071,115536,61162,122071,87991,61162,122071,61162,61162,61162
Partitions scanned,,731,121633,116257,60852,121633,91386,60852,121633,60852,60852,60852
Partitions scanned,,732,122071,115085,60920,122071,79182,60920,122071,60920,60920,60920
Partitions scanned,,733,122071,115139,91631,122071,80679,61162,122071,61162,61162,61162
Partitions scanned,,734,122071,115216,61015,122071,80526,61015,122071,61015,61015,61015
Partitions scanned,,735,122071,114594,60864,122071,76456,60864,122071,60864,60864,60864
Partitions scanned,,736,122071,112325,61125,122071,76442,61125,122071,61125,61125,61125
Partitions scanned,,737,122071,113967,61035,122071,76258,61035,122071,61035,61035,61035
Partitions scanned,,738,122071,114926,91825,122071,77993,61100,122071,61100,61100,61100
Partitions scanned,,739,122071,112211,61102,122071,76472,61102,122071,61102,61102,61102
Partitions scanned,,740,122071,114986,91530,122071,78629,61145,122071,61145,61145,61145
Partitions scanned,,741,122071,116195,60976,122071,91428,60976,122071,60976,60976,60976
Partitions scanned,,742,122071,112455,106829,122071,76084,60701,122071,60701,60701,60701
Partitions scanned,,743,122071,116142,91631,122071,91560,61187,122071,61187,61187,61187
Partitions scanned,,744,122071,113989,91577,122071,76381,60867,122071,60867,60867,60867
Partitions scanned,,745,122071,115135,91632,122071,80360,61066,122071,61066,61066,61066
Partitions scanned,,746,122071,115314,91538,122071,85627,60958,122071,60958,60958,60958
Partitions scanned,,747,122071,115098,91420,122071,79520,61069,122071,61069,61069,61069
Partitions scanned,,748,122071,115628,106870,122071,89682,91447,122071,60680,60680,60680
Partitions scanned,,749,122071,116244,91452,122071,91657,60897,122071,60897,60897,60897
Partitions scanned,,750,122071,115664,60834,122071,90855,60834,122071,60834,60834,60834
Partitions scanned,,751,122071,116361,91682,122071,91524,61077,122071,61077,61077,61077
Partitions scanned,,752,122071,116044,60788,122071,91387,60788,122071,60788,60788,60788
Partitions scanned,,753,122071,112700,60643,122071,75739,60643,122071,60643,60643,60643
Partitions scanned,,754,122071,113055,106874,122071,76320,60987,122071,60987,60987,60987
Partitions scanned,,755,122071,116018,91759,122071,91716,61442,122071,61442,61442,61442
Partitions scanned,,756,122071,114197,60679,122071,75925,60679,122071,60679,60679,60679
Partitions scanned,,757,122071,116266,61159,122071,91711,61159,122071,61159,61159,61159
Partitions scanned,,758,122071,114537,91852,122071,76729,61450,122071,61450,61450,61450
Partitions scanned,,759,122071,115200,91613,122071,81700,61111,122071,61111,61111,61111
Partitions scanned,,760,122071,115889,61057,122071,91566,61057,122071,61057,61057,61057
Partitions scanned,,761,122071,115757,114564,122071,91131,61043,122071,61043,61043,61043
Partitions scanned,,762,122071,112840,91473,122071,75895,60771,122071,60771,60771,60771
Partitions scanned,,763,122071,112797,60749,122071,76199,60749,122071,60749,60749,60749
Partitions scanned,,764,122071,112938,60973,122071,76373,60973,122071,60973,60973,60973
Partitions scanned,,765,122071,115074,91620,122071,78187,60915,122071,60915,60915,60915
Partitions scanned,,766,122071,115455,114445,122071,87356,60654,122071,60654,60654,60654
Partitions scanned,,767,114502,109806,87892,114502,76599,61219,114502,61219,61219,61219
Partitions scanned,,768,118273,112013,61084,118273,76522,61084,118273,61084,61084,61084
Partitions scanned,,769,122071,116080,61001,122071,91604,61001,122071,61001,61001,61001
Partitions scanned,,770,122071,113301,91682,122071,76357,61001,122071,61001,61001,61001
Partitions scanned,,771,122071,112211,61102,122071,76472,61102,122071,61102,61102,61102
Partitions scanned,,772,122071,112619,61187,122071,76513,61187,122071,61187,61187,61187
Partitions scanned,,773,122071,115861,91611,122071,91329,61193,122071,61193,61193,61193
Partitions scanned,,774,122071,112704,60879,122071,76253,60879,122071,60879,60879,60879
Partitions scanned,,775,122071,116020,60929,122071,91496,60929,122071,60929,60929,60929
Partitions scanned,,776,122066,112301,91616,122066,76250,61183,122066,61183,61183,61183
Partitions scanned,,777,122071,113116,60957,122071,76058,60957,122071,60957,60957,60957
Partitions scanned,,778,122071,113362,106767,122071,76554,61115,122071,61115,61115,61115
Partitions scanned,,779,122071,114095,61087,122071,76345,61087,122071,61087,61087,61087
Partitions scanned,,780,122071,115671,61123,122071,90481,61123,122071,61123,61123,61123
Partitions scanned,,781,122071,113463,61217,122071,76460,61217,122071,61217,61217,61217
Partitions scanned,,782,122071,113637,91676,122071,76422,61222,122071,61222,61222,61222
Partitions scanned,,783,122071,114901,60856,122071,77532,60856,122071,60856,60856,60856
Partitions scanned,,784,122071,114169,106840,122071,76276,60957,122071,60957,60957,60957
Partitions scanned,,785,122071,114714,91527,122071,76564,60821,122071,60821,60821,60821
Partitions scanned,,786,122071,113797,60876,122071,76344,60876,122071,60876,60876,60876
Partitions scanned,,787,122071,115732,61253,122071,90754,61253,122071,61253,61253,61253
Partitions scanned,,788,122071,112938,60973,122071,76373,60973,122071,60973,60973,60973
Partitions scanned,,789,122071,113687,91809,122071,76445,61231,122071,61231,61231,61231
Partitions scanned,,790,122071,116037,61047,122071,91498,61047,122071,61047,61047,61047
Partitions scanned,,791,122071,116086,61034,122071,91616,61034,122071,61034,61034,61034
Partitions scanned,,792,122071,115590,61202,122071,90062,61202,122071,61202,61202,61202
Partitions scanned,,793,118273,112013,61084,118273,76522,61084,118273,61084,61084,61084
Partitions scanned,,794,122071,114678,61086,122071,77511,61086,122071,61086,61086,61086
Partitions scanned,,795,122071,116194,60976,122071,91658,60976,122071,60976,60976,60976
Partitions scanned,,796,122071,113962,60972,122071,76028,60972,122071,60972,60972,60972
Partitions scanned,,797,122071,113604,114445,122071,76250,91471,122071,61057,61057,61057
Partitions scanned,,798,122071,115548,61103,122071,89984,61103,122071,61103,61103,61103
Partitions scanned,,799,122071,115301,91613,122071,82355,61019,122071,61019,61019,61019
Partitions scanned,,800,122071,114358,91492,122071,76361,60921,122071,60921,60921,60921
Partitions scanned,,801,122071,115047,91697,122071,78097,61010,122071,61010,61010,61010
Partitions scanned,,802,122071,113665,61024,122071,76228,61024,122071,61024,61024,61024
Partitions scanned,,803,122071,115981,91672,122071,91484,60847,122071,60847,60847,60847
Partitions scanned,,804,122071,116071,107036,122071,91789,61134,122071,61134,61134,61134
Partitions scanned,,805,122071,112938,60973,122071,76373,60973,122071,60973,60973,60973
Partitions scanned,,806,122071,115585,91947,122071,88533,60992,122071,60992,60992,60992
Partitions scanned,,807,122071,114853,106795,122071,77344,61153,122071,61153,61153,61153
Partitions scanned,,808,122071,113285,120205,122071,76333,61140,122071,61140,61140,61140
Partitions scanned,,809,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800
Partitions scanned,,810,122071,115912,61091,122071,91618,61091,122071,61091,61091,61091
Partitions scanned,,811,122071,112807,61160,122071,76391,61160,122071,61160,61160,61160
Partitions scanned,,812,122071,113701,106740,122071,76567,61080,122071,61080,61080,61080
Partitions scanned,,813,122071,116305,106726,122071,91635,60918,122071,60918,60918,60918
Partitions scanned,,814,122071,114844,61009,122071,77250,61009,122071,61009,61009,61009
Partitions scanned,,815,122071,115732,61501,122071,90784,61501,122071,61501,61501,61501
Partitions scanned,,816,122071,113352,91631,122071,76394,61021,122071,61021,61021,61021
Partitions scanned,,817,122071,115857,61176,122071,91586,61176,122071,61176,61176,61176
Partitions scanned,,818,122071,113957,61254,122071,76326,61254,122071,61254,61254,61254
Partitions scanned,,819,122071,116182,106658,122071,91493,60962,122071,60962,60962,60962
Partitions scanned,,820,122071,113620,60442,122071,75764,60442,122071,60442,60442,60442
Partitions scanned,,821,122071,115175,60773,122071,81701,60773,122071,60773,60773,60773
Partitions scanned,,822,122071,113125,61090,122071,76165,61090,122071,61090,61090,61090
Partitions scanned,,823,122071,114255,91397,122071,76044,60864,122071,60864,60864,60864
Partitions scanned,,824,122071,112938,60973,122071,76373,60973,122071,60973,60973,60973
Partitions scanned,,825,122071,113129,114576,122071,76336,91724,122071,61009,61009,61009
Partitions scanned,,826,122071,115450,61160,122071,86251,61160,122071,61160,61160,61160
Partitions scanned,,827,122071,115584,91633,122071,86588,61162,122071,61162,61162,61162
Partitions scanned,,828,122071,113125,61090,122071,76165,61090,122071,61090,61090,61090
Partitions scanned,,829,122071,112968,91802,122071,76420,91802,122071,61229,61229,61229
Partitions scanned,,830,122071,116037,61018,122071,91554,61018,122071,61018,61018,61018
Partitions scanned,,831,122071,114796,61096,122071,77586,61096,122071,61096,61096,61096
Partitions scanned,,832,122071,115909,106870,122071,91673,61298,122071,61298,61298,61298
Partitions scanned,,833,122071,114169,106840,122071,76276,60957,122071,60957,60957,60957
Partitions scanned,,834,122071,114767,91867,122071,76907,91867,122071,61285,61285,61285
Partitions scanned,,835,122071,115745,60933,122071,91302,60933,122071,60933,60933,60933
Partitions scanned,,836,122071,115521,91825,122071,88333,61522,122071,61522,61522,61522
Partitions scanned,,837,122071,113642,91684,122071,76479,61376,122071,61376,61376,61376
Partitions scanned,,838,122071,112700,60643,122071,75739,60643,122071,60643,60643,60643
Partitions scanned,,839,122071,113839,91430,122071,76172,60968,122071,60968,60968,60968
Partitions scanned,,840,122071,113687,61042,122071,76337,61042,122071,61042,61042,61042
Partitions scanned,,841,122066,112301,91616,122066,76250,61183,122066,61183,61183,61183
Partitions scanned,,842,122071,115872,61012,122071,91376,61012,122071,61012,61012,61012
Partitions scanned,,843,122071,114201,91336,122071,76125,60749,122071,60749,60749,60749
Partitions scanned,,844,122071,115155,61052,122071,79913,61052,122071,61052,61052,61052
Partitions scanned,,845,122071,116256,106949,122071,91948,61271,122071,61271,61271,61271
Partitions scanned,,846,122071,114811,91380,122071,77236,60911,122071,60911,60911,60911
Partitions scanned,,847,122071,116372,61035,122071,91526,61035,122071,61035,61035,61035
Partitions scanned,,848,122071,113827,91341,122071,76459,61117,122071,61117,61117,61117
Partitions scanned,,849,122071,114062,91354,122071,76160,60930,122071,60930,60930,60930
Partitions scanned,,850,122071,115811,91634,122071,91440,91634,122071,61082,61082,61082
Partitions scanned,,851,122071,114672,61185,122071,77056,61185,122071,61185,61185,61185
Partitions scanned,,852,122063,116200,61051,122063,91375,61051,122063,61051,61051,61051
Partitions scanned,,853,122071,115895,91629,122071,91729,61101,122071,61101,61101,61101
Partitions scanned,,854,122071,115433,60988,122071,87935,60988,122071,60988,60988,60988
Partitions scanned,,855,122071,115684,61066,122071,90126,61066,122071,61066,61066,61066
Partitions scanned,,856,122071,115253,61248,122071,83739,61248,122071,61248,61248,61248
Partitions scanned,,857,122071,114986,91530,122071,78629,61145,122071,61145,61145,61145
Partitions scanned,,858,122071,114258,61343,122071,76469,61343,122071,61343,61343,61343
Partitions scanned,,859,122071,115909,106870,122071,91673,61298,122071,61298,61298,61298
Partitions scanned,,860,122068,112246,91541,122068,76380,61012,122068,61012,61012,61012
Partitions scanned,,861,122071,116086,61034,122071,91616,61034,122071,61034,61034,61034
Partitions scanned,,862,122071,115839,106949,122071,91572,61021,122071,61021,61021,61021
Partitions scanned,,863,122071,115558,60764,122071,89212,60764,122071,60764,60764,60764
Partitions scanned,,864,122071,112490,60952,122071,76222,60952,122071,60952,60952,60952
Partitions scanned,,865,122071,115253,61248,122071,83739,61248,122071,61248,61248,61248
Partitions scanned,,866,122071,115461,120205,122071,86519,60779,122071,60779,60779,60779
Partitions scanned,,867,122071,112507,60639,122071,76009,60639,122071,60639,60639,60639
Partitions scanned,,868,122071,116217,106825,122071,91515,106825,122071,60747,91517,60747
Partitions scanned,,869,122071,115921,91627,122071,91672,61050,122071,61050,61050,61050
Partitions scanned,,870,122071,115732,61253,122071,90754,61253,122071,61253,61253,61253
Partitions scanned,,871,122071,116041,91546,122071,91445,60895,122071,60895,60895,60895
Partitions scanned,,872,122071,115857,61265,122071,91076,61265,122071,61265,61265,61265
Partitions scanned,,873,122071,113440,91461,122071,76287,60938,122071,60938,60938,60938
Partitions scanned,,874,122071,114648,61193,122071,76563,61193,122071,61193,61193,61193
Partitions scanned,,875,122071,115726,60556,122071,91218,60556,122071,60556,60556,60556
Partitions scanned,,876,122071,115196,60916,122071,80447,60916,122071,60916,60916,60916
Partitions scanned,,877,122071,114437,91173,122071,76394,60935,122071,60935,60935,60935
Partitions scanned,,878,122071,115265,61280,122071,85572,61280,122071,61280,61280,61280
Partitions scanned,,879,122071,115459,91611,122071,87537,61084,122071,61084,61084,61084
Partitions scanned,,880,122071,115311,106728,122071,82320,61021,122071,61021,61021,61021
Partitions scanned,,881,122071,114342,60795,122071,76215,60795,122071,60795,60795,60795
Partitions scanned,,882,122071,115462,61185,122071,86771,61185,122071,61185,61185,61185
Partitions scanned,,883,122071,115619,61130,122071,89928,61130,122071,61130,61130,61130
Partitions scanned,,884,122071,112767,61114,122071,76330,61114,122071,61114,61114,61114
Partitions scanned,,885,122071,112350,91441,122071,76326,61250,122071,61250,61250,61250
Partitions scanned,,886,122071,116162,60960,122071,91664,60960,122071,60960,60960,60960
Partitions scanned,,887,122071,112970,61012,122071,76346,61012,122071,61012,61012,61012
Partitions scanned,,888,122071,115084,91632,122071,79047,61074,122071,61074,61074,61074
Partitions scanned,,889,122071,115880,91835,122071,91565,61287,122071,61287,61287,61287
Partitions scanned,,890,122071,112968,91802,122071,76420,91802,122071,61229,61229,61229
Partitions scanned,,891,122071,114243,60897,122071,76273,60897,122071,60897,60897,60897
Partitions scanned,,892,122071,114249,61358,122071,76548,61358,122071,61358,61358,61358
Partitions scanned,,893,122071,114001,91627,122071,76224,61007,122071,61007,61007,61007
Partitions scanned,,894,122071,113503,91819,122071,76437,61133,122071,61133,61133,61133
Partitions scanned,,895,122071,116010,61224,122071,91493,61224,122071,61224,61224,61224
Partitions scanned,,896,122071,114205,114527,122071,76209,91514,122071,60851,91514,60851
Partitions scanned,,897,122071,115122,60835,122071,81212,60835,122071,60835,60835,60835
Partitions scanned,,898,122071,116059,114527,122071,91459,91514,122071,61098,91514,61098
Partitions scanned,,899,122071,115796,60754,122071,90691,60754,122071,60754,60754,60754
Partitions scanned,,900,122071,115350,60794,122071,83668,60794,122071,60794,60794,60794
Partitions scanned,,901,122071,116064,91634,122071,91653,61156,122071,61156,61156,61156
Partitions scanned,,902,122071,115432,91505,122071,86706,61227,122071,61227,61227,61227
Partitions scanned,,903,122071,112860,106875,122071,76346,61011,122071,61011,61011,61011
Partitions scanned,,904,122071,114683,91800,122071,76923,61172,122071,61172,61172,61172
Partitions scanned,,905,122071,115660,91590,122071,89028,61084,122071,61084,61084,61084
Partitions scanned,,906,122071,113972,60788,122071,76213,60788,122071,60788,60788,60788
Partitions scanned,,907,122071,112472,61248,122071,76567,61248,122071,61248,61248,61248
Partitions scanned,,908,122071,115664,60834,122071,90855,60834,122071,60834,60834,60834
Partitions scanned,,909,122071,113467,91571,122071,76369,61076,122071,61076,61076,61076
Partitions scanned,,910,122071,115226,91734,122071,84918,60968,122071,60968,60968,60968
Partitions scanned,,911,122071,113711,91493,122071,76384,61149,122071,61149,61149,61149
Partitions scanned,,912,122071,115804,91741,122071,91203,61013,122071,61013,61013,61013
Partitions scanned,,913,122071,115135,91632,122071,80360,61066,122071,61066,61066,61066
Partitions scanned,,914,122071,115107,61108,122071,79600,61108,122071,61108,61108,61108
Partitions scanned,,915,122071,113285,120205,122071,76333,61140,122071,61140,61140,61140
Partitions scanned,,916,122071,115528,60942,122071,89074,60942,122071,60942,60942,60942
Partitions scanned,,917,122071,114853,106795,122071,77344,61153,122071,61153,61153,61153
Partitions scanned,,918,122071,115637,91569,122071,90583,60775,122071,60775,60775,60775
Partitions scanned,,919,122071,114255,91397,122071,76044,60864,122071,60864,60864,60864
Partitions scanned,,920,122071,115821,61217,122071,91599,61217,122071,61217,61217,61217
Partitions scanned,,921,121125,112266,91121,121125,76441,61310,121125,61310,61310,61310
Partitions scanned,,922,122071,112726,91522,122071,76078,60983,122071,60983,60983,60983
Partitions scanned,,923,122071,114214,61058,122071,76422,61058,122071,61058,61058,61058
Partitions scanned,,924,122071,113869,106764,122071,76069,60776,122071,60776,60776,60776
Partitions scanned,,925,122071,113794,114430,122071,76380,61118,122071,61118,61118,61118
Partitions scanned,,926,122071,115350,60794,122071,83668,60794,122071,60794,60794,60794
Partitions scanned,,927,122071,113369,106951,122071,76382,61122,122071,61122,61122,61122
Partitions scanned,,928,122071,113686,61166,122071,76362,61166,122071,61166,61166,61166
Partitions scanned,,929,122071,116168,60756,122071,91663,60756,122071,60756,60756,60756
Partitions scanned,,930,122071,116191,91737,122071,91758,61288,122071,61288,61288,61288
Partitions scanned,,931,122071,113002,60948,122071,76297,60948,122071,60948,60948,60948
Partitions scanned,,932,122071,112981,60774,122071,76210,60774,122071,60774,60774,60774
Partitions scanned,,933,122071,116142,91631,122071,91560,61187,122071,61187,61187,61187
Partitions scanned,,934,122071,116020,60929,122071,91496,60929,122071,60929,60929,60929
Partitions scanned,,935,122071,114729,60777,122071,76834,60777,122071,60777,60777,60777
Partitions scanned,,936,122071,116022,106909,122071,91403,60929,122071,60929,60929,60929
Partitions scanned,,937,122071,113499,107083,122071,76531,61322,122071,61322,61322,61322
Partitions scanned,,938,122071,113976,60727,122071,76202,60727,122071,60727,60727,60727
Partitions scanned,,939,122071,116201,106782,122071,91867,61228,122071,61228,61228,61228
Partitions scanned,,940,122071,115367,91864,122071,87558,61340,122071,61340,61340,61340
Partitions scanned,,941,122071,112242,91725,122071,76252,61312,122071,61312,61312,61312
Partitions scanned,,942,122071,113306,61102,122071,76319,61102,122071,61102,61102,61102
Partitions scanned,,943,122071,113116,60957,122071,76058,60957,122071,60957,60957,60957
Partitions scanned,,944,122071,115483,107083,122071,86847,91697,122071,61029,61029,61029
Partitions scanned,,945,122071,115308,91424,122071,83979,61101,122071,61101,61101,61101
Partitions scanned,,946,122071,113002,61195,122071,76233,61195,122071,61195,61195,61195
Partitions scanned,,947,122071,115582,61110,122071,90426,61110,122071,61110,61110,61110
Partitions scanned,,948,122071,116036,61175,122071,91837,61175,122071,61175,61175,61175
Partitions scanned,,949,122071,116049,61181,122071,91578,61181,122071,61181,61181,61181
Partitions scanned,,950,122071,114146,106901,122071,76227,60995,122071,60995,60995,60995
Partitions scanned,,951,122071,115488,91570,122071,87516,60974,122071,60974,60974,60974
Partitions scanned,,952,122071,114879,91506,122071,77274,61205,122071,61205,61205,61205
Partitions scanned,,953,122071,115084,91632,122071,79047,61074,122071,61074,61074,61074
Partitions scanned,,954,122071,113746,91650,122071,76338,61059,122071,61059,61059,61059
Partitions scanned,,955,122071,115000,114576,122071,78716,60810,122071,60810,60810,60810
Partitions scanned,,956,122071,114498,91438,122071,76467,60860,122071,60860,60860,60860
Partitions scanned,,957,122071,115064,91429,122071,78513,60801,122071,60801,60801,60801
Partitions scanned,,958,122071,115235,106879,122071,80320,60891,122071,60891,60891,60891
Partitions scanned,,959,91630,90101,60969,91630,76461,60969,91630,60969,60969,60969
Partitions scanned,,960,122071,116184,60961,122071,91452,60961,122071,60961,60961,60961
Partitions scanned,,961,121641,112196,60651,121641,76024,60651,121641,60651,60651,60651
Partitions scanned,,962,122071,116090,91509,122071,91424,91509,122071,60740,60740,60740
Partitions scanned,,963,122071,115904,106795,122071,91500,60702,122071,60702,60702,60702
Partitions scanned,,964,122071,113129,114576,122071,76336,91724,122071,61009,61009,61009
Partitions scanned,,965,122071,112446,60960,122071,76243,60960,122071,60960,60960,60960
Partitions scanned,,966,122071,115637,60758,122071,90048,60758,122071,60758,60758,60758
Partitions scanned,,967,122071,115903,60974,122071,91353,60974,122071,60974,60974,60974
Partitions scanned,,968,122071,113794,114430,122071,76380,61118,122071,61118,61118,61118
Partitions scanned,,969,122071,115732,61501,122071,90784,61501,122071,61501,61501,61501
Partitions scanned,,970,122071,116044,60788,122071,91387,60788,122071,60788,60788,60788
Partitions scanned,,971,122071,115856,61138,122071,91395,61138,122071,61138,61138,61138
Partitions scanned,,972,122071,112713,60945,122071,76300,60945,122071,60945,60945,60945
Partitions scanned,,973,122071,112713,61400,122071,76539,61400,122071,61400,61400,61400
Partitions scanned,,974,122071,114079,120222,122071,76376,106998,122071,60898,91576,60898
Partitions scanned,,975,122071,115822,60857,122071,91184,60857,122071,60857,60857,60857
Partitions scanned,,976,122071,115074,91620,122071,78187,60915,122071,60915,60915,60915
Partitions scanned,,977,122071,115098,91420,122071,79520,61069,122071,61069,61069,61069
Partitions scanned,,978,122071,115895,91835,122071,91748,61135,122071,61135,61135,61135
Partitions scanned,,979,122071,115602,106756,122071,89543,60887,122071,60887,60887,60887
Partitions scanned,,980,122071,113523,91952,122071,76784,61658,122071,61658,61658,61658
Partitions scanned,,981,122071,115647,91867,122071,88380,91867,122071,61205,61205,61205
Partitions scanned,,982,122071,114688,91673,122071,76989,61134,122071,61134,61134,61134
Partitions scanned,,983,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800
Partitions scanned,,984,122071,114879,91506,122071,77274,61205,122071,61205,61205,61205
Partitions scanned,,985,122068,112309,61156,122068,76316,61156,122068,61156,61156,61156
Partitions scanned,,986,122071,116101,91461,122071,91663,60946,122071,60946,60946,60946
Partitions scanned,,987,122071,115830,91803,122071,91442,60995,122071,60995,60995,60995
Partitions scanned,,988,122071,114975,61219,122071,78999,61219,122071,61219,61219,61219
Partitions scanned,,989,122071,113301,91682,122071,76357,61001,122071,61001,61001,61001
Partitions scanned,,990,122071,115080,106895,122071,78669,91632,122071,60974,60974,60974
Partitions scanned,,991,122071,115625,61075,122071,90524,61075,122071,61075,61075,61075
Partitions scanned,,992,122071,112980,61094,122071,76292,61094,122071,61094,61094,61094
Partitions scanned,,993,122071,114526,61007,122071,76545,61007,122071,61007,61007,61007
Partitions scanned,,994,122071,114208,107007,122071,76391,61009,122071,61009,61009,61009
Partitions scanned,,995,122071,114919,61242,122071,77354,61242,122071,61242,61242,61242
Partitions scanned,,996,122071,115857,61176,122071,91586,61176,122071,61176,61176,61176
Partitions scanned,,997,122071,114351,91571,122071,76267,61010,122071,61010,61010,61010
Partitions scanned,,998,122071,116041,91864,122071,91601,61361,122071,61361,61361,61361
Partitions scanned,,999,122071,114553,107027,122071,76374,61236,122071,61236,61236,61236
Partitions scanned,,1000,122071,116141,120222,122071,91681,60897,122071,60897,60897,60897
