Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,819,0.0878,0.04471,0.06622,0.09347,0.08947,0.05986,0.08728
Time,s,820,0.05457,0.04373,0.04699,0.06215,0.0636,0.0496,0.05847
Time,s,821,0.10395,0.05152,0.06743,0.10452,0.07835,0.05637,0.10234
Time,s,822,0.06901,0.04918,0.06586,0.07943,0.08653,0.05901,0.07419
Time,s,823,0.10587,0.05107,0.07418,0.11142,0.07793,0.06389,0.11728
Time,s,824,0.09431,0.04744,0.07348,0.10273,0.09225,0.08511,0.09884
Time,s,825,0.0751,0.0415,0.06445,0.08315,0.09468,0.06609,0.07911
Time,s,826,0.08688,0.04183,0.06532,0.09567,0.09462,0.05697,0.09215
Time,s,827,0.07494,0.0399,0.0621,0.08594,0.08614,0.05383,0.0797
Time,s,828,0.05748,0.03771,0.05052,0.06529,0.06884,0.04819,0.06125
Time,s,829,0.06757,0.03708,0.05362,0.07357,0.07627,0.04661,0.06988
Time,s,830,0.10774,0.04393,0.0677,0.11729,0.08185,0.05783,0.1062
Time,s,831,0.11348,0.04766,0.07371,0.11969,0.08921,0.0657,0.1136
Time,s,832,0.08165,0.04426,0.07066,0.08856,0.10035,0.08475,0.09068
Time,s,833,0.08186,0.04114,0.06313,0.09005,0.09313,0.06954,0.08659
Time,s,834,0.07628,0.0396,0.05965,0.08333,0.08924,0.05895,0.07854
Time,s,835,0.07815,0.04012,0.06213,0.08578,0.08385,0.05499,0.08257
Time,s,836,0.08139,0.03994,0.06551,0.09123,0.08549,0.05326,0.0855
Time,s,837,0.05702,0.03782,0.05893,0.0641,0.07169,0.04872,0.06069
Time,s,838,0.06558,0.0369,0.05317,0.07206,0.06741,0.05009,0.07148
Time,s,839,0.09194,0.04328,0.06904,0.09625,0.09206,0.05608,0.09454
Time,s,840,0.08708,0.05124,0.07225,0.09012,0.09065,0.05536,0.08528
Time,s,841,0.09315,0.05288,0.07061,0.10111,0.08518,0.05968,0.09843
Time,s,842,0.0575,0.0426,0.06745,0.06555,0.07364,0.05487,0.06894
Time,s,843,0.04137,0.03704,0.05825,0.04669,0.05652,0.0459,0.04521
Time,s,844,0.11038,0.04442,0.07244,0.11918,0.07505,0.06083,0.11177
Time,s,845,0.08985,0.04861,0.07076,0.0938,0.09936,0.06966,0.09433
Time,s,846,0.0718,0.04073,0.05756,0.0798,0.07645,0.0539,0.07472
Time,s,847,0.05659,0.03788,0.04932,0.06355,0.06096,0.04704,0.05929
Time,s,848,0.08005,0.04064,0.05965,0.08907,0.07947,0.05175,0.08524
Time,s,849,0.10941,0.04558,0.07997,0.12287,0.07765,0.05853,0.11191
Time,s,850,0.09206,0.0493,0.07387,0.10002,0.09204,0.075,0.09699
Time,s,851,0.08058,0.04232,0.06472,0.08959,0.08673,0.08513,0.08481
Time,s,852,0.06026,0.039,0.05397,0.06729,0.0745,0.06847,0.06331
Time,s,853,0.09423,0.0423,0.06664,0.10124,0.09127,0.0616,0.09916
Time,s,854,0.09526,0.04443,0.07116,0.10435,0.09168,0.06421,0.09795
Time,s,855,0.08804,0.04254,0.07192,0.09598,0.09126,0.05967,0.09188
Time,s,856,0.05295,0.03898,0.06123,0.06845,0.0716,0.05196,0.05752
Time,s,857,0.10156,0.04427,0.06956,0.10827,0.07914,0.05964,0.10756
Time,s,858,0.10784,0.04973,0.07381,0.10869,0.0864,0.06736,0.10805
Time,s,859,0.11758,0.04672,0.0758,0.11394,0.08293,0.06371,0.11191
Time,s,860,0.08112,0.04672,0.07124,0.09246,0.0921,0.0693,0.09712
Time,s,861,0.09812,0.05015,0.07493,0.10509,0.08421,0.05825,0.10323
Time,s,862,0.06417,0.04353,0.06002,0.07192,0.08031,0.05653,0.06744
Time,s,863,0.07917,0.04049,0.05981,0.08836,0.08554,0.05201,0.08362
Time,s,864,0.09497,0.05215,0.06789,0.10405,0.09083,0.05529,0.1007
Time,s,865,0.10818,0.05707,0.07527,0.1219,0.08947,0.05892,0.11589
Time,s,866,0.08707,0.05029,0.0723,0.09861,0.09428,0.06344,0.0931
Time,s,867,0.09599,0.04578,0.07211,0.1081,0.08619,0.06152,0.10058
Time,s,868,0.06387,0.04133,0.05761,0.07258,0.08206,0.06519,0.06746
Time,s,869,0.08819,0.04475,0.06395,0.0951,0.08254,0.07201,0.09971
Time,s,870,0.07396,0.04167,0.05628,0.07304,0.08042,0.05806,0.0702
Time,s,871,0.10421,0.0431,0.07171,0.10879,0.07915,0.0563,0.10777
Time,s,872,0.06273,0.04327,0.06509,0.07248,0.08454,0.05663,0.06696
Time,s,873,0.06037,0.03852,0.05337,0.06803,0.06884,0.04855,0.06467
Time,s,874,0.08896,0.04205,0.06685,0.09606,0.08521,0.06103,0.09315
Time,s,875,0.10262,0.04415,0.07221,0.11322,0.08428,0.06015,0.10451
Time,s,876,0.061,0.04026,0.06123,0.07693,0.0811,0.05413,0.06576
Time,s,877,0.08271,0.04022,0.06194,0.09109,0.08288,0.05547,0.08547
Time,s,878,0.11167,0.0439,0.07,0.11351,0.08743,0.06516,0.1146
Time,s,879,0.06142,0.0417,0.06058,0.07741,0.08718,0.0709,0.06629
Time,s,880,0.04754,0.03573,0.04589,0.05587,0.06165,0.0497,0.05057
Time,s,881,0.06795,0.0379,0.05231,0.07851,0.07448,0.04841,0.07221
Time,s,882,0.09532,0.04164,0.0671,0.09651,0.08875,0.05297,0.0977
Time,s,883,0.07982,0.04161,0.06387,0.08785,0.08919,0.05428,0.08121
Time,s,884,0.07929,0.0395,0.06117,0.09393,0.09017,0.05083,0.07899
Time,s,885,0.10574,0.04507,0.07008,0.10865,0.08084,0.05746,0.10895
Time,s,886,0.10076,0.04728,0.07864,0.10725,0.08659,0.06722,0.104
Time,s,887,0.08475,0.04424,0.06926,0.09275,0.09245,0.07347,0.08655
Time,s,888,0.09842,0.0442,0.07546,0.10361,0.08519,0.07562,0.10101
Time,s,889,0.10931,0.05915,0.07533,0.11509,0.08261,0.06708,0.11133
Time,s,890,0.07745,0.05488,0.06865,0.08904,0.09668,0.06861,0.08159
Time,s,891,0.10717,0.04744,0.07093,0.11413,0.08481,0.06027,0.10924
Time,s,892,0.0999,0.0474,0.07423,0.10642,0.08751,0.06676,0.10401
Time,s,893,0.10565,0.04551,0.07717,0.11172,0.08484,0.0658,0.11507
Time,s,894,0.1031,0.05223,0.07627,0.10471,0.08902,0.06453,0.10308
Time,s,895,0.10597,0.04892,0.07541,0.10788,0.08509,0.06161,0.10959
Time,s,896,0.11479,0.04604,0.07662,0.11168,0.08453,0.06699,0.1168
Time,s,897,0.0627,0.04706,0.06546,0.07236,0.08364,0.05941,0.06641
Time,s,898,0.05186,0.04153,0.05018,0.05741,0.05988,0.05034,0.05386
Time,s,899,0.1036,0.04326,0.06829,0.10819,0.07751,0.05645,0.10592
Time,s,900,0.09816,0.04609,0.07578,0.11545,0.0884,0.06441,0.10188
Time,s,901,0.10122,0.04492,0.0749,0.11235,0.08854,0.06174,0.1039
Time,s,902,0.09421,0.04363,0.07522,0.10193,0.08992,0.06429,0.09749
Time,s,903,0.07391,0.04144,0.075,0.08474,0.10161,0.05873,0.08117
Time,s,904,0.10673,0.0426,0.07502,0.10956,0.08453,0.06961,0.11421
Time,s,905,0.10928,0.04487,0.07768,0.11208,0.08486,0.08874,0.10945
Time,s,906,0.1095,0.04474,0.08239,0.10728,0.08769,0.07672,0.10429
Time,s,907,0.09094,0.04348,0.07659,0.09647,0.09134,0.0679,0.09262
Time,s,908,0.05784,0.03838,0.06428,0.06281,0.06911,0.05602,0.05834
Time,s,909,0.07047,0.03839,0.06309,0.0765,0.07302,0.05157,0.07446
Time,s,910,0.09825,0.04218,0.07409,0.10221,0.08167,0.05747,0.0986
Time,s,911,0.07837,0.04125,0.07187,0.08672,0.08939,0.05927,0.08136
Time,s,912,0.0535,0.03705,0.05473,0.06097,0.06569,0.04951,0.05785
Time,s,913,0.08387,0.04442,0.06779,0.10017,0.0839,0.0528,0.09011
Time,s,914,0.10272,0.0561,0.07418,0.10332,0.08658,0.06216,0.10637
Time,s,915,0.08521,0.05098,0.07014,0.08936,0.08912,0.05934,0.08446
Time,s,916,0.09472,0.04572,0.07224,0.10055,0.09162,0.05866,0.10428
Time,s,917,0.07418,0.04351,0.06727,0.08719,0.0937,0.05654,0.08024
Time,s,918,0.09499,0.04218,0.07338,0.10358,0.08723,0.05472,0.09212
Time,s,919,0.10194,0.04614,0.08149,0.10322,0.08891,0.05804,0.10092
Time,s,920,0.05498,0.03967,0.06025,0.06192,0.07594,0.05189,0.05679
Time,s,921,0.07365,0.03854,0.06171,0.08128,0.07766,0.05057,0.07782
Time,s,922,0.06141,0.03719,0.05804,0.06499,0.07654,0.05556,0.06256
Time,s,923,0.05805,0.03609,0.05313,0.06082,0.06815,0.06379,0.05777
Time,s,924,0.08788,0.04237,0.07021,0.09487,0.08659,0.05991,0.09047
Time,s,925,0.05627,0.03737,0.05631,0.06688,0.0694,0.05073,0.05803
Time,s,926,0.09105,0.0415,0.07142,0.09973,0.08371,0.05416,0.09339
Time,s,927,0.1019,0.04394,0.07729,0.10525,0.08787,0.05994,0.10278
Time,s,928,0.08822,0.04491,0.07649,0.09431,0.09434,0.06214,0.09182
Time,s,929,0.09341,0.04269,0.07578,0.09903,0.09582,0.05858,0.10075
Time,s,930,0.09414,0.0428,0.07567,0.10146,0.09468,0.05732,0.09715
Time,s,931,0.08873,0.04159,0.07529,0.094,0.09388,0.06003,0.09152
Time,s,932,0.06719,0.04068,0.06344,0.06621,0.0828,0.05612,0.06756
Time,s,933,0.11314,0.04564,0.0768,0.11153,0.07702,0.06358,0.119
Time,s,934,0.11084,0.04859,0.08304,0.10515,0.08933,0.06839,0.10452
Time,s,935,0.09108,0.04881,0.07864,0.09914,0.09427,0.06314,0.09222
Time,s,936,0.10976,0.05132,0.07642,0.1254,0.08472,0.05887,0.1109
Time,s,937,0.08263,0.04725,0.07573,0.08944,0.09564,0.06328,0.08584
Time,s,938,0.11292,0.04707,0.07537,0.11381,0.07977,0.05512,0.11754
Time,s,939,0.09326,0.05941,0.07857,0.09688,0.09523,0.06753,0.09397
Time,s,940,0.08617,0.05255,0.07105,0.09162,0.09695,0.07602,0.09478
Time,s,941,0.10861,0.04784,0.074,0.11184,0.08973,0.07054,0.1108
Time,s,942,0.09958,0.04663,0.07858,0.10263,0.09174,0.06639,0.10185
Time,s,943,0.10355,0.04523,0.07777,0.10256,0.09022,0.06196,0.10061
Time,s,944,0.09387,0.04524,0.07941,0.09578,0.09118,0.06119,0.09441
Time,s,945,0.07839,0.04181,0.07133,0.08477,0.08536,0.06082,0.08093
Time,s,946,0.07606,0.03974,0.0635,0.08456,0.07934,0.07531,0.07802
Time,s,947,0.06428,0.03843,0.05773,0.07563,0.0683,0.05519,0.06719
Time,s,948,0.09515,0.04241,0.07121,0.10101,0.0834,0.05399,0.098
Time,s,949,0.0983,0.04341,0.08168,0.10344,0.08858,0.06105,0.10961
Time,s,950,0.06935,0.04243,0.07386,0.07839,0.08285,0.05948,0.07386
Time,s,951,0.07802,0.04365,0.065,0.08279,0.08199,0.05158,0.07891
Time,s,952,0.11131,0.04381,0.0744,0.11622,0.0826,0.05886,0.11241
Time,s,953,0.08318,0.04433,0.07915,0.09039,0.09416,0.06239,0.08557
Time,s,954,0.11014,0.0454,0.0735,0.11078,0.08587,0.05593,0.10928
Time,s,955,0.09976,0.04672,0.08422,0.10192,0.09332,0.06275,0.10005
Time,s,956,0.08263,0.04165,0.07104,0.08531,0.09035,0.05932,0.08099
