Name,Unit,Query,Min/max,Min/max clusters (10x),Bloom filter (10x),Dictionary (10x),Min/max clusters (100x),Bloom filter (100x),Dictionary (100x),Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,533,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,534,122071,85541,60981,122071,60981,60981,60981,60981,60981,60981
Partitions scanned,,535,122071,87122,61053,122071,61053,61053,61053,61053,61053,61053
Partitions scanned,,536,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,537,122006,76845,60761,122006,60761,60761,60761,60761,60761,60761
Partitions scanned,,538,122064,91137,61072,122064,61072,61072,61072,61072,61072,61072
Partitions scanned,,539,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,540,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,541,122071,81043,61217,122071,61217,61217,61217,61217,61217,61217
Partitions scanned,,542,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,543,122071,82779,91745,122071,60921,60921,60921,60921,60921,60921
Partitions scanned,,544,120468,91364,60933,120468,60933,60933,60933,60933,60933,60933
Partitions scanned,,545,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,546,122071,80070,60988,122071,60988,60988,60988,60988,60988,60988
Partitions scanned,,547,122071,82779,91745,122071,60921,60921,60921,60921,60921,60921
Partitions scanned,,548,122071,84897,61199,122071,61199,61199,61199,61199,61199,61199
Partitions scanned,,549,122071,80431,61115,122071,61115,61115,61115,61115,61115,61115
Partitions scanned,,550,122071,90308,60666,122071,60666,60666,60666,60666,60666,60666
Partitions scanned,,551,122070,77333,61094,122070,61094,61094,61094,61094,61094,61094
Partitions scanned,,552,122071,88491,91895,122071,60920,60920,60920,60920,60920,60920
Partitions scanned,,553,122071,85043,60779,122071,60779,60779,60779,60779,60779,60779
Partitions scanned,,554,122071,84897,61199,122071,61199,61199,61199,61199,61199,61199
Partitions scanned,,555,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,556,122071,85842,60953,122071,60953,60953,60953,60953,60953,60953
Partitions scanned,,557,121353,76986,61096,121353,61096,61096,61096,61096,61096,61096
Partitions scanned,,558,122067,77295,61071,122067,61071,61071,61071,61071,61071,61071
Partitions scanned,,559,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,560,121719,91394,60887,121719,60887,60887,60887,60887,60887,60887
Partitions scanned,,561,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,562,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,563,122071,90308,60666,122071,60666,60666,60666,60666,60666,60666
Partitions scanned,,564,122071,82779,91745,122071,60921,60921,60921,60921,60921,60921
Partitions scanned,,565,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,566,122071,81043,61217,122071,61217,61217,61217,61217,61217,61217
Partitions scanned,,567,122071,80718,60936,122071,60936,60936,60936,60936,60936,60936
Partitions scanned,,568,122071,78298,61287,122071,61287,61287,61287,61287,61287,61287
Partitions scanned,,569,122071,88491,91895,122071,60920,60920,60920,60920,60920,60920
Partitions scanned,,570,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,571,122071,87122,61053,122071,61053,61053,61053,61053,61053,61053
Partitions scanned,,572,122071,77816,60839,122071,60839,60839,60839,60839,60839,60839
Partitions scanned,,573,121308,91330,61037,121308,61037,61037,61037,61037,61037,61037
Partitions scanned,,574,122071,77741,60960,122071,60960,60960,60960,60960,60960,60960
Partitions scanned,,575,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,576,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,577,122071,80718,60936,122071,60936,60936,60936,60936,60936,60936
Partitions scanned,,578,122071,88176,60901,122071,60901,60901,60901,60901,60901,60901
Partitions scanned,,579,122071,84897,61199,122071,61199,61199,61199,61199,61199,61199
Partitions scanned,,580,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,581,122071,84678,92053,122071,61200,61200,61200,61200,61200,61200
Partitions scanned,,582,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,583,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,584,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,585,122071,88349,61360,122071,61360,61360,61360,61360,61360,61360
Partitions scanned,,586,122071,89230,60989,122071,60989,60989,60989,60989,60989,60989
Partitions scanned,,587,122067,77295,61071,122067,61071,61071,61071,61071,61071,61071
Partitions scanned,,588,122071,84678,92053,122071,61200,61200,61200,61200,61200,61200
Partitions scanned,,589,122071,82407,60773,122071,60773,60773,60773,60773,60773,60773
Partitions scanned,,590,122071,88646,91902,122071,60668,60668,60668,60668,60668,60668
Partitions scanned,,591,122056,77153,61101,122056,61101,61101,61101,61101,61101,61101
Partitions scanned,,592,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,593,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,594,122071,87206,60969,122071,60969,60969,60969,60969,60969,60969
Partitions scanned,,595,122071,87537,60914,122071,60914,60914,60914,60914,60914,60914
Partitions scanned,,596,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,597,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,598,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,599,122071,88986,60959,122071,60959,60959,60959,60959,60959,60959
Partitions scanned,,600,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,601,122071,86327,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,602,122071,88349,61360,122071,61360,61360,61360,61360,61360,61360
Partitions scanned,,603,122071,80442,60810,122071,60810,60810,60810,60810,60810,60810
Partitions scanned,,604,107520,76449,84447,107520,61180,61180,61180,61180,61180,61180
Partitions scanned,,605,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,606,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,607,122071,80070,60988,122071,60988,60988,60988,60988,60988,60988
Partitions scanned,,608,122071,89749,61144,122071,61144,61144,61144,61144,61144,61144
Partitions scanned,,609,122071,78298,61287,122071,61287,61287,61287,61287,61287,61287
Partitions scanned,,610,92123,76504,61059,92123,61059,61059,61059,61059,61059,61059
Partitions scanned,,611,122071,87206,60969,122071,60969,60969,60969,60969,60969,60969
Partitions scanned,,612,118696,91547,60914,118696,60914,60914,60914,60914,60914,60914
Partitions scanned,,613,122071,89534,61248,122071,61248,61248,61248,61248,61248,61248
Partitions scanned,,614,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,615,122071,90770,91745,122071,61209,61209,61209,61209,61209,61209
Partitions scanned,,616,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,617,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,618,61497,61497,61497,61497,61497,61497,61497,61497,61497,61497
Partitions scanned,,619,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,620,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,621,122071,83827,61226,122071,61226,61226,61226,61226,61226,61226
Partitions scanned,,622,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,623,122071,77686,92053,122071,61083,61083,61083,61083,61083,61083
Partitions scanned,,624,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,625,122067,77295,61071,122067,61071,61071,61071,61071,61071,61071
Partitions scanned,,626,122071,89534,61248,122071,61248,61248,61248,61248,61248,61248
Partitions scanned,,627,122070,77289,60602,122070,60602,60602,60602,60602,60602,60602
Partitions scanned,,628,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,629,122067,77295,61071,122067,61071,61071,61071,61071,61071,61071
Partitions scanned,,630,122071,87537,60914,122071,60914,60914,60914,60914,60914,60914
Partitions scanned,,631,122071,77816,60839,122071,60839,60839,60839,60839,60839,60839
Partitions scanned,,632,122071,86327,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,633,122070,77280,61005,122070,61005,61005,61005,61005,61005,61005
Partitions scanned,,634,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,635,107415,91890,61057,107415,61057,61057,61057,61057,61057,61057
Partitions scanned,,636,122070,77289,60602,122070,60602,60602,60602,60602,60602,60602
Partitions scanned,,637,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,638,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,639,122071,82779,91745,122071,60921,60921,60921,60921,60921,60921
Partitions scanned,,640,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,641,122071,90214,91902,122071,61404,61404,61404,61404,61404,61404
Partitions scanned,,642,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,643,122071,84897,61199,122071,61199,61199,61199,61199,61199,61199
Partitions scanned,,644,92123,76504,61059,92123,61059,61059,61059,61059,61059,61059
Partitions scanned,,645,122071,86327,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,646,122070,77333,61094,122070,61094,61094,61094,61094,61094,61094
Partitions scanned,,647,122071,89749,61144,122071,61144,61144,61144,61144,61144,61144
Partitions scanned,,648,121353,76986,61096,121353,61096,61096,61096,61096,61096,61096
Partitions scanned,,649,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,650,122071,78298,61287,122071,61287,61287,61287,61287,61287,61287
Partitions scanned,,651,122071,91234,61163,122071,61163,61163,61163,61163,61163,61163
Partitions scanned,,652,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,653,122071,91031,91895,122071,61071,61071,61071,61071,61071,61071
Partitions scanned,,654,122071,86327,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,655,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,656,122071,91234,61163,122071,61163,61163,61163,61163,61163,61163
Partitions scanned,,657,91859,84144,60874,91859,60874,60874,60874,60874,60874,60874
Partitions scanned,,658,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,659,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,660,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,661,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,662,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,663,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,664,107415,91890,61057,107415,61057,61057,61057,61057,61057,61057
Partitions scanned,,665,122071,80431,61115,122071,61115,61115,61115,61115,61115,61115
Partitions scanned,,666,122071,77816,60839,122071,60839,60839,60839,60839,60839,60839
Partitions scanned,,667,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,668,122071,91031,91895,122071,61071,61071,61071,61071,61071,61071
Partitions scanned,,669,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,670,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,671,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,672,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,673,91859,84144,60874,91859,60874,60874,60874,60874,60874,60874
Partitions scanned,,674,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,675,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,676,122071,86327,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,677,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,678,122071,90371,61240,122071,61240,61240,61240,61240,61240,61240
Partitions scanned,,679,122071,80442,60810,122071,60810,60810,60810,60810,60810,60810
Partitions scanned,,680,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,681,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,682,122071,83827,61226,122071,61226,61226,61226,61226,61226,61226
Partitions scanned,,683,120468,91364,60933,120468,60933,60933,60933,60933,60933,60933
Partitions scanned,,684,122064,91137,61072,122064,61072,61072,61072,61072,61072,61072
Partitions scanned,,685,121765,76901,61188,121765,61188,61188,61188,61188,61188,61188
Partitions scanned,,686,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,687,118784,76235,60802,118784,60802,60802,60802,60802,60802,60802
Partitions scanned,,688,122071,77741,60960,122071,60960,60960,60960,60960,60960,60960
Partitions scanned,,689,122071,85043,60779,122071,60779,60779,60779,60779,60779,60779
Partitions scanned,,690,122071,90214,91902,122071,61404,61404,61404,61404,61404,61404
Partitions scanned,,691,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,692,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,693,121719,91394,60887,121719,60887,60887,60887,60887,60887,60887
Partitions scanned,,694,61497,61497,61497,61497,61497,61497,61497,61497,61497,61497
Partitions scanned,,695,122071,88646,91902,122071,60668,60668,60668,60668,60668,60668
Partitions scanned,,696,107415,91890,61057,107415,61057,61057,61057,61057,61057,61057
Partitions scanned,,697,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,698,122071,85842,60953,122071,60953,60953,60953,60953,60953,60953
Partitions scanned,,699,122071,81180,91827,122071,61059,91827,61059,61059,61059,61059
Partitions scanned,,700,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,701,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,702,122071,87537,60914,122071,60914,60914,60914,60914,60914,60914
Partitions scanned,,703,121719,91394,60887,121719,60887,60887,60887,60887,60887,60887
Partitions scanned,,704,122071,91234,61163,122071,61163,61163,61163,61163,61163,61163
Partitions scanned,,705,61027,61027,61027,61027,61027,61027,61027,61027,61027,61027
Partitions scanned,,706,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,707,122071,90197,61375,122071,61375,61375,61375,61375,61375,61375
Partitions scanned,,708,122071,79529,61044,122071,61044,61044,61044,61044,61044,61044
Partitions scanned,,709,122071,81275,91646,122071,60538,60538,60538,60538,60538,60538
Partitions scanned,,710,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,711,122071,89749,61144,122071,61144,61144,61144,61144,61144,61144
Partitions scanned,,712,122071,77741,60960,122071,60960,60960,60960,60960,60960,60960
Partitions scanned,,713,115074,91842,60926,115074,60926,60926,60926,60926,60926,60926
Partitions scanned,,714,122070,77333,61094,122070,61094,61094,61094,61094,61094,61094
Partitions scanned,,715,122071,90371,61240,122071,61240,61240,61240,61240,61240,61240
Partitions scanned,,716,122071,88349,61360,122071,61360,61360,61360,61360,61360,61360
Partitions scanned,,717,122071,90461,61109,122071,61109,61109,61109,61109,61109,61109
Partitions scanned,,718,122070,77289,60602,122070,60602,60602,60602,60602,60602,60602
Partitions scanned,,719,122071,80392,61066,122071,61066,61066,61066,61066,61066,61066
Partitions scanned,,720,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,721,122071,88646,91902,122071,60668,60668,60668,60668,60668,60668
Partitions scanned,,722,121914,91447,61172,121914,61172,61172,61172,61172,61172,61172
Partitions scanned,,723,122071,87206,60969,122071,60969,60969,60969,60969,60969,60969
Partitions scanned,,724,122071,80718,60936,122071,60936,60936,60936,60936,60936,60936
Partitions scanned,,725,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,726,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,727,107415,91890,61057,107415,61057,61057,61057,61057,61057,61057
Partitions scanned,,728,122006,76845,60761,122006,60761,60761,60761,60761,60761,60761
Partitions scanned,,729,122071,90197,61375,122071,61375,61375,61375,61375,61375,61375
Partitions scanned,,730,122071,87928,91646,122071,61066,61066,61066,61066,61066,61066
Partitions scanned,,731,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,732,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,733,122070,77280,61005,122070,61005,61005,61005,61005,61005,61005
Partitions scanned,,734,122071,89934,91912,122071,61080,61080,61080,61080,61080,61080
Partitions scanned,,735,122071,80431,61115,122071,61115,61115,61115,61115,61115,61115
Partitions scanned,,736,92123,76504,61059,92123,61059,61059,61059,61059,61059,61059
Partitions scanned,,737,122071,84678,92053,122071,61200,61200,61200,61200,61200,61200
Partitions scanned,,738,122071,90308,60666,122071,60666,60666,60666,60666,60666,60666
Partitions scanned,,739,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,740,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,741,122071,77686,92053,122071,61083,61083,61083,61083,61083,61083
Partitions scanned,,742,122071,78933,61026,122071,61026,61026,61026,61026,61026,61026
Partitions scanned,,743,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,744,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,745,122071,77686,92053,122071,61083,61083,61083,61083,61083,61083
Partitions scanned,,746,122071,87206,60969,122071,60969,60969,60969,60969,60969,60969
Partitions scanned,,747,122071,90770,91745,122071,61209,61209,61209,61209,61209,61209
Partitions scanned,,748,121914,91447,61172,121914,61172,61172,61172,61172,61172,61172
Partitions scanned,,749,122071,79529,61044,122071,61044,61044,61044,61044,61044,61044
Partitions scanned,,750,122047,91287,61226,122047,61226,61226,61226,61226,61226,61226
Partitions scanned,,751,122071,86768,61258,122071,61258,61258,61258,61258,61258,61258
Partitions scanned,,752,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,753,121914,91447,61172,121914,61172,61172,61172,61172,61172,61172
Partitions scanned,,754,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,755,115074,91842,60926,115074,60926,60926,60926,60926,60926,60926
Partitions scanned,,756,122071,88330,60815,122071,60815,60815,60815,60815,60815,60815
Partitions scanned,,757,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,758,122071,87928,91646,122071,61066,61066,61066,61066,61066,61066
Partitions scanned,,759,122071,80442,60810,122071,60810,60810,60810,60810,60810,60810
Partitions scanned,,760,122071,85541,60981,122071,60981,60981,60981,60981,60981,60981
Partitions scanned,,761,122071,84471,61013,122071,61013,61013,61013,61013,61013,61013
Partitions scanned,,762,120537,76869,61541,120537,61541,61541,61541,61541,61541,61541
Partitions scanned,,763,122071,83343,61082,122071,61082,61082,61082,61082,61082,61082
Partitions scanned,,764,122071,90691,61039,122071,61039,61039,61039,61039,61039,61039
Partitions scanned,,765,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,766,122071,78933,61026,122071,61026,61026,61026,61026,61026,61026
Partitions scanned,,767,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,768,122071,85541,60981,122071,60981,60981,60981,60981,60981,60981
Partitions scanned,,769,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,770,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,771,122071,89749,61144,122071,61144,61144,61144,61144,61144,61144
Partitions scanned,,772,122064,91137,61072,122064,61072,61072,61072,61072,61072,61072
Partitions scanned,,773,122071,83827,61226,122071,61226,61226,61226,61226,61226,61226
Partitions scanned,,774,115036,76260,60861,115036,60861,60861,60861,60861,60861,60861
Partitions scanned,,775,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,776,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,777,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,778,122071,88349,61360,122071,61360,61360,61360,61360,61360,61360
Partitions scanned,,779,122070,77289,60602,122070,60602,60602,60602,60602,60602,60602
Partitions scanned,,780,122071,87122,61053,122071,61053,61053,61053,61053,61053,61053
Partitions scanned,,781,122006,76845,60761,122006,60761,60761,60761,60761,60761,60761
Partitions scanned,,782,122071,89230,60989,122071,60989,60989,60989,60989,60989,60989
Partitions scanned,,783,122071,86854,60915,122071,60915,60915,60915,60915,60915,60915
Partitions scanned,,784,122071,90042,60825,122071,60825,60825,60825,60825,60825,60825
Partitions scanned,,785,118696,91547,60914,118696,60914,60914,60914,60914,60914,60914
Partitions scanned,,786,122071,80392,61066,122071,61066,61066,61066,61066,61066,61066
Partitions scanned,,787,122071,90691,61039,122071,61039,61039,61039,61039,61039,61039
Partitions scanned,,788,115074,91842,60926,115074,60926,60926,60926,60926,60926,60926
Partitions scanned,,789,122071,88867,61114,122071,61114,61114,61114,61114,61114,61114
Partitions scanned,,790,122071,78687,61007,122071,61007,61007,61007,61007,61007,61007
Partitions scanned,,791,122071,77816,60839,122071,60839,60839,60839,60839,60839,60839
Partitions scanned,,792,122071,81674,60938,122071,60938,60938,60938,60938,60938,60938
Partitions scanned,,793,122071,90770,91745,122071,61209,61209,61209,61209,61209,61209
Partitions scanned,,794,107415,91890,61057,107415,61057,61057,61057,61057,61057,61057
Partitions scanned,,795,122071,77816,60839,122071,60839,60839,60839,60839,60839,60839
Partitions scanned,,796,122071,88986,60959,122071,60959,60959,60959,60959,60959,60959
Partitions scanned,,797,122071,79692,61271,122071,61271,61271,61271,61271,61271,61271
Partitions scanned,,798,122071,90559,91912,122071,60828,60828,60828,60828,60828,60828
Partitions scanned,,799,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,800,122071,89934,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,801,122071,80718,60936,122071,60936,60936,60936,60936,60936,60936
Partitions scanned,,802,121308,91330,61037,121308,61037,61037,61037,61037,61037,61037
Partitions scanned,,803,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,804,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,805,122071,87407,61058,122071,61058,61058,61058,61058,61058,61058
Partitions scanned,,806,122071,89934,91912,122071,61080,61080,61080,61080,61080,61080
Partitions scanned,,807,122071,78520,91827,122071,60950,91827,60950,60950,60950,60950
Partitions scanned,,808,122071,85043,60779,122071,60779,60779,60779,60779,60779,60779
Partitions scanned,,809,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,810,122071,81378,61072,122071,61072,61072,61072,61072,61072,61072
Partitions scanned,,811,122071,90559,91912,122071,60828,60828,60828,60828,60828,60828
Partitions scanned,,812,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,813,122070,77289,60602,122070,60602,60602,60602,60602,60602,60602
Partitions scanned,,814,122071,83827,61226,122071,61226,61226,61226,61226,61226,61226
Partitions scanned,,815,122071,85842,60953,122071,60953,60953,60953,60953,60953,60953
Partitions scanned,,816,122071,86854,60915,122071,60915,60915,60915,60915,60915,60915
Partitions scanned,,817,122071,80392,61066,122071,61066,61066,61066,61066,61066,61066
Partitions scanned,,818,61497,61497,61497,61497,61497,61497,61497,61497,61497,61497
Partitions scanned,,819,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,820,122071,78933,61026,122071,61026,61026,61026,61026,61026,61026
Partitions scanned,,821,122071,88491,91895,122071,60920,60920,60920,60920,60920,60920
Partitions scanned,,822,107520,76449,84447,107520,61180,61180,61180,61180,61180,61180
Partitions scanned,,823,122071,82779,91745,122071,60921,60921,60921,60921,60921,60921
Partitions scanned,,824,122071,90308,60666,122071,60666,60666,60666,60666,60666,60666
Partitions scanned,,825,122071,78298,61287,122071,61287,61287,61287,61287,61287,61287
Partitions scanned,,826,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,827,107520,76449,84447,107520,61180,61180,61180,61180,61180,61180
Partitions scanned,,828,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,829,122071,90214,91902,122071,61404,61404,61404,61404,61404,61404
Partitions scanned,,830,121353,76986,61096,121353,61096,61096,61096,61096,61096,61096
Partitions scanned,,831,122071,82715,61092,122071,61092,61092,61092,61092,61092,61092
Partitions scanned,,832,122012,91410,61188,122012,61188,61188,61188,61188,61188,61188
Partitions scanned,,833,122071,91031,91895,122071,61071,61071,61071,61071,61071,61071
Partitions scanned,,834,118696,91547,60914,118696,60914,60914,60914,60914,60914,60914
Partitions scanned,,835,122071,88330,60815,122071,60815,60815,60815,60815,60815,60815
Partitions scanned,,836,122070,77333,61094,122070,61094,61094,61094,61094,61094,61094
Partitions scanned,,837,122071,79151,60911,122071,60911,60911,60911,60911,60911,60911
Partitions scanned,,838,118784,76235,60802,118784,60802,60802,60802,60802,60802,60802
Partitions scanned,,839,122067,77295,61071,122067,61071,61071,61071,61071,61071,61071
Partitions scanned,,840,122071,79834,61067,122071,61067,61067,61067,61067,61067,61067
Partitions scanned,,841,122047,91287,61226,122047,61226,61226,61226,61226,61226,61226
Partitions scanned,,842,122039,76798,61006,122039,61006,61006,61006,61006,61006,61006
Partitions scanned,,843,92123,76504,61059,92123,61059,61059,61059,61059,61059,61059
Partitions scanned,,844,122071,88330,60815,122071,60815,60815,60815,60815,60815,60815
Partitions scanned,,845,122071,89534,61248,122071,61248,61248,61248,61248,61248,61248
Partitions scanned,,846,122071,91031,91895,122071,61071,61071,61071,61071,61071,61071
Partitions scanned,,847,122071,80070,60988,122071,60988,60988,60988,60988,60988,60988
Partitions scanned,,848,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,849,122067,91239,91873,122067,61027,61027,61027,61027,61027,61027
Partitions scanned,,850,122071,78553,60996,122071,60996,60996,60996,60996,60996,60996
Partitions scanned,,851,122067,91239,91873,122067,61027,61027,61027,61027,61027,61027
Partitions scanned,,852,122056,77153,61101,122056,61101,61101,61101,61101,61101,61101
Partitions scanned,,853,122071,89934,91912,122071,61080,61080,61080,61080,61080,61080
Partitions scanned,,854,122071,88176,60901,122071,60901,60901,60901,60901,60901,60901
Partitions scanned,,855,122071,86854,60915,122071,60915,60915,60915,60915,60915,60915
Partitions scanned,,856,122071,80718,60936,122071,60936,60936,60936,60936,60936,60936
Partitions scanned,,857,122071,86100,61073,122071,61073,61073,61073,61073,61073,61073
Partitions scanned,,858,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
Partitions scanned,,859,122071,90559,91912,122071,60828,60828,60828,60828,60828,60828
Partitions scanned,,860,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,861,61027,61027,61027,61027,61027,61027,61027,61027,61027,61027
Partitions scanned,,862,122071,82218,61145,122071,61145,61145,61145,61145,61145,61145
Partitions scanned,,863,120537,76869,61541,120537,61541,61541,61541,61541,61541,61541
Partitions scanned,,864,122071,80431,61115,122071,61115,61115,61115,61115,61115,61115
Partitions scanned,,865,122071,88491,91895,122071,60920,60920,60920,60920,60920,60920
Partitions scanned,,866,120468,91364,60933,120468,60933,60933,60933,60933,60933,60933
Partitions scanned,,867,121719,91394,60887,121719,60887,60887,60887,60887,60887,60887
Partitions scanned,,868,122071,79529,61044,122071,61044,61044,61044,61044,61044,61044
Partitions scanned,,869,121935,77061,61332,121935,61332,61332,61332,61332,61332,61332
Partitions scanned,,870,122071,84184,61129,122071,61129,61129,61129,61129,61129,61129
