Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,391,17677,17677,17677
Partitions scanned,,392,19271,19271,19271
Partitions scanned,,393,20687,20687,20687
Partitions scanned,,394,14926,14926,14926
Partitions scanned,,395,4546,4546,4546
Partitions scanned,,396,27755,27755,27755
Partitions scanned,,397,2527,2527,2527
Partitions scanned,,398,8153,8153,8153
Partitions scanned,,399,13684,13684,13684
Partitions scanned,,400,23508,23508,23508
Partitions scanned,,401,2510,2510,2510
Partitions scanned,,402,30398,30398,30398
Partitions scanned,,403,8898,8898,8898
Partitions scanned,,404,6280,6280,6280
Partitions scanned,,405,11385,11385,11385
Partitions scanned,,406,10722,10722,10722
Partitions scanned,,407,7857,7857,7857
Partitions scanned,,408,105,105,105
Partitions scanned,,409,20340,20340,20340
Partitions scanned,,410,727,727,727
Partitions scanned,,411,17831,17831,17831
Partitions scanned,,412,22518,22518,22518
Partitions scanned,,413,21042,21042,21042
Partitions scanned,,414,16192,16192,16192
Partitions scanned,,415,539,539,539
Partitions scanned,,416,4005,4005,4005
Partitions scanned,,417,11538,11538,11538
Partitions scanned,,418,3956,3956,3956
Partitions scanned,,419,1015,1015,1015
Partitions scanned,,420,1777,1777,1777
Partitions scanned,,421,30281,30281,30281
Partitions scanned,,422,19002,19002,19002
Partitions scanned,,423,18345,18345,18345
Partitions scanned,,424,28446,28446,28446
Partitions scanned,,425,27721,27721,27721
Partitions scanned,,426,23205,23205,23205
Partitions scanned,,427,29148,29148,29148
Partitions scanned,,428,24373,24373,24373
Partitions scanned,,429,23473,23473,23473
Partitions scanned,,430,16395,16395,16395
Partitions scanned,,431,8307,8307,8307
Partitions scanned,,432,24486,24486,24486
Partitions scanned,,433,26898,26898,26898
Partitions scanned,,434,9270,9270,9270
Partitions scanned,,435,8065,8065,8065
Partitions scanned,,436,26916,26916,26916
Partitions scanned,,437,21622,21622,21622
Partitions scanned,,438,16881,16881,16881
Partitions scanned,,439,14372,14372,14372
Partitions scanned,,440,22170,22170,22170
