Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,149,0.60663,0.57187,0.57431,0.58156,0.57318,0.5791,0.56471
Time,s,150,0.60243,0.56207,0.57646,0.56594,0.71397,0.56505,0.58149
Time,s,151,0.61411,0.57182,0.5716,0.5716,0.59153,0.85603,0.58023
Time,s,152,0.60747,0.57125,0.56022,0.5752,0.5699,0.57655,0.56492
Time,s,153,0.59844,0.57063,0.55924,0.60014,0.57754,0.5813,0.56944
Time,s,154,0.59084,0.57076,0.5865,0.56779,0.57395,0.58078,0.57243
Time,s,155,0.61425,0.57814,0.56227,0.57829,0.57458,0.58178,1.03701
Time,s,156,0.60155,0.57771,0.57183,0.57503,0.56528,0.57569,0.57489
Time,s,157,0.61547,0.5651,0.57957,0.60033,0.56862,0.58047,0.56732
Time,s,158,0.61286,0.5643,0.5905,0.57531,0.56784,0.57172,0.57529
Time,s,159,0.59995,0.56625,0.59277,0.57547,0.56734,0.57799,0.57956
Time,s,160,0.60938,0.5672,0.56278,0.56763,0.58037,0.59253,0.57425
Time,s,161,0.6013,1.00269,0.56673,0.58158,0.56833,0.57156,0.60871
Time,s,162,0.60683,0.56446,0.55713,0.56,0.57025,0.57993,0.58094
Time,s,163,0.595,0.56692,0.57079,0.57408,0.57589,0.5717,0.5799
Time,s,164,0.66459,0.56414,0.56208,0.5683,0.57604,0.58275,0.56871
Time,s,165,0.60668,0.5735,0.56106,0.57115,1.08228,0.68638,0.56546
Time,s,166,0.60163,0.57199,0.56011,0.58661,0.57458,0.57632,0.57933
Time,s,167,0.61618,0.57485,0.57241,0.56782,0.57147,0.60036,0.5876
Time,s,168,0.60271,0.56979,0.57283,0.57698,0.57325,0.58471,0.58073
Time,s,169,0.61273,0.5651,0.56792,0.56863,0.57224,0.57341,0.58483
Time,s,170,0.60919,0.5684,0.57109,0.57497,0.58354,0.57305,0.57101
Time,s,171,0.59208,0.56414,0.55196,0.57476,0.55827,0.56589,0.56203
Time,s,172,0.61046,0.56503,0.56593,0.566,0.57244,0.56947,0.5748
Time,s,173,0.60659,0.5708,0.56296,0.56555,0.56896,0.57806,0.57052
Time,s,174,0.61077,0.5759,0.57044,0.57904,0.57265,0.58428,0.57084
Time,s,175,0.60492,0.56614,0.55676,0.57141,0.57446,0.5722,0.57753
Time,s,176,0.6024,0.56894,0.56603,0.57049,0.5643,0.58855,0.57755
