Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,239,0.13519,0.13583,0.09322,0.13195,0.11469,0.08164,0.14126
Time,s,240,0.13748,0.12722,0.0966,0.1287,0.10925,0.07606,0.15195
Time,s,241,0.13258,0.13066,0.09976,0.14817,0.11191,0.07582,0.1498
Time,s,242,0.14896,0.1331,0.09637,0.15975,0.10827,0.07732,0.16051
Time,s,243,0.12681,0.13296,0.0913,0.14926,0.11583,0.06867,0.12856
Time,s,244,0.12721,0.13233,0.0922,0.15771,0.11151,0.06885,0.13247
Time,s,245,0.12965,0.13704,0.09985,0.12909,0.11127,0.07366,0.13031
Time,s,246,0.12718,0.12922,0.10286,0.13278,0.11332,0.06802,0.13093
Time,s,247,0.13005,0.1295,0.09748,0.13784,0.11282,0.06925,0.13257
Time,s,248,0.14028,0.12974,0.09461,0.13481,0.11532,0.0719,0.1362
Time,s,249,0.12784,0.13457,0.08602,0.13648,0.11978,0.07051,0.13035
Time,s,250,0.13138,0.13181,0.08262,0.13293,0.11429,0.07219,0.13216
Time,s,251,0.13147,0.13099,0.09046,0.13789,0.11561,0.07707,0.13382
Time,s,252,0.12808,0.12919,0.08864,0.12661,0.11592,0.07402,0.135
Time,s,253,0.12714,0.13119,0.08322,0.13329,0.1068,0.07212,0.13748
Time,s,254,0.13633,0.13747,0.09109,0.13462,0.10699,0.07784,0.14047
Time,s,255,0.13684,0.13052,0.09013,0.13528,0.12475,0.06996,0.13373
Time,s,256,0.13331,0.12726,0.08647,0.14071,0.12395,0.07076,0.13475
Time,s,257,0.13031,0.13035,0.08502,0.13589,0.11459,0.06998,0.13848
Time,s,258,0.1333,0.13183,0.09371,0.13019,0.10693,0.06918,0.13633
Time,s,259,0.12994,0.13299,0.09047,0.13508,0.11517,0.07116,0.13422
Time,s,260,0.1276,0.13096,0.0935,0.13734,0.11462,0.07333,0.1333
Time,s,261,0.12968,0.13138,0.09019,0.12751,0.1061,0.07098,0.13707
Time,s,262,0.14389,0.13174,0.0922,0.13081,0.12307,0.07823,0.13908
Time,s,263,0.12766,0.13011,0.10665,0.1315,0.12557,0.07254,0.13296
Time,s,264,0.13731,0.1341,0.09845,0.14099,0.1394,0.06814,0.13351
Time,s,265,0.13338,0.12915,0.09707,0.13596,0.12609,0.07584,0.13741
Time,s,266,0.13521,0.13449,0.09921,0.13086,0.15139,0.06824,0.13876
Time,s,267,0.13068,0.12805,0.09629,0.13361,0.14724,0.06692,0.1415
Time,s,268,0.12908,0.13033,0.10201,0.14765,0.14536,0.07896,0.13197
Time,s,269,0.12778,0.12791,0.09895,0.12947,0.13658,0.07729,0.13424
Time,s,270,0.13006,0.13374,0.09778,0.12755,0.113,0.07291,0.13305
Time,s,271,0.12712,0.12922,0.10181,0.13267,0.12088,0.0747,0.13292
Time,s,272,0.14025,0.13069,0.09069,0.14271,0.1234,0.07149,0.13101
Time,s,273,0.12741,0.12903,0.10324,0.15804,0.11909,0.07677,0.13299
Time,s,274,0.12857,0.13473,0.10287,0.16236,0.12062,0.08635,0.13486
Time,s,275,0.136,0.13113,0.10521,0.15143,0.12077,0.09956,0.13901
Time,s,276,0.12986,0.12649,0.10838,0.13398,0.12603,0.10095,0.13307
Time,s,277,0.13203,0.12775,0.10537,0.13065,0.1251,0.10269,0.13023
Time,s,278,0.13474,0.14115,0.09942,0.13016,0.10769,0.09981,0.13641
Time,s,279,0.13916,0.12833,0.09677,0.14132,0.11715,0.09519,0.13661
Time,s,280,0.13498,0.12866,0.09977,0.13279,0.11292,0.09988,0.13781
Time,s,281,0.1343,0.13267,0.09644,0.13162,0.11533,0.10166,0.13334
Time,s,282,0.12723,0.13638,0.09616,0.12828,0.10796,0.10783,0.13558
Time,s,283,0.12871,0.14092,0.09703,0.1399,0.11375,0.10813,0.14163
Time,s,284,0.13301,0.12704,0.09655,0.1316,0.1093,0.10026,0.13612
Time,s,285,0.13556,0.12845,0.10721,0.12967,0.11208,0.1106,0.13335
Time,s,286,0.14019,0.13662,0.09774,0.13367,0.11055,0.09946,0.1347
