Name,Unit,Query,Min/max,Min/max clusters (10x),Bloom filter (10x),Dictionary (10x),Min/max clusters (100x),Bloom filter (100x),Dictionary (100x),Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,337,122071,120495,120057,122071,110862,78521,122071,74738,49244,122071
Partitions scanned,,338,122071,120784,118708,122071,112669,95869,122071,75081,49139,122071
Partitions scanned,,339,122071,120894,120896,122071,113448,49155,122071,75158,49155,122071
Partitions scanned,,340,122071,120610,120933,122071,110667,78649,122071,75002,49267,122071
Partitions scanned,,341,122071,120684,122001,122071,111227,78629,122071,75082,48916,122071
Partitions scanned,,342,122071,120795,121964,122071,113113,96207,122071,75064,49192,122071
Partitions scanned,,343,122071,120326,118719,122071,110692,49384,122071,60937,49384,122071
Partitions scanned,,344,122071,120458,116528,122071,110744,78721,122071,62355,49207,122071
Partitions scanned,,345,122071,120758,118850,122071,112773,78590,122071,74978,78590,122071
Partitions scanned,,346,122071,120405,120863,122071,110692,96286,122071,61160,49346,122071
Partitions scanned,,347,122071,120798,121628,122071,112849,78220,122071,75122,49128,122071
Partitions scanned,,348,122071,120762,118732,122071,112603,48909,122071,74965,48909,122071
Partitions scanned,,349,122071,120833,120876,122071,112305,78442,122071,75018,49098,122071
Partitions scanned,,350,122071,120688,121641,122071,111237,78523,122071,75205,49144,122071
Partitions scanned,,351,122071,120864,120876,122071,113835,78524,122071,75222,49274,122071
Partitions scanned,,352,122071,120688,120068,122071,111014,78356,122071,74969,49028,122071
Partitions scanned,,353,122071,120633,118767,122071,111025,49068,122071,74953,49068,122071
Partitions scanned,,354,122071,120496,121336,122071,110733,49027,122071,72994,49027,122071
Partitions scanned,,355,122071,120364,120105,122071,110788,49448,122071,61343,49448,122071
Partitions scanned,,356,122071,120808,121923,122071,112765,96139,122071,75063,49096,122071
Partitions scanned,,357,122071,120475,121660,122071,110633,49083,122071,74856,49083,122071
Partitions scanned,,358,122071,120568,116372,122071,110757,49002,122071,72065,49002,122071
Partitions scanned,,359,122071,120528,120935,122071,110917,78473,122071,75157,48916,122071
Partitions scanned,,360,122071,120489,112662,122071,110761,49200,122071,74253,49200,122071
Partitions scanned,,361,122071,120713,118831,122071,111618,78652,122071,75258,49243,122071
Partitions scanned,,362,122071,120664,121651,122071,110990,49350,122071,75197,49350,122071
Partitions scanned,,363,122071,120649,106445,122071,111286,48998,122071,75066,48998,122071
Partitions scanned,,364,122071,120897,121656,122071,113571,78369,122071,75423,49239,122071
Partitions scanned,,365,122071,120696,120212,122071,111215,96336,122071,75143,49341,122071
Partitions scanned,,366,122071,120454,118608,122071,110817,106238,122071,63474,49313,122071
Partitions scanned,,367,122071,120280,118842,122071,110555,78574,122071,60942,49258,122071
Partitions scanned,,368,122071,120397,121345,122071,110772,49136,122071,61473,49136,122071
Partitions scanned,,369,122071,120819,121833,122071,113229,96120,122071,74835,49031,122071
Partitions scanned,,370,122071,120654,120068,122071,111168,49110,122071,75310,49110,122071
Partitions scanned,,371,122071,120648,96228,122071,111042,49339,122071,75556,49339,122071
Partitions scanned,,372,122071,120416,120102,122071,110622,78487,122071,60923,49113,122071
Partitions scanned,,373,122071,120505,120116,122071,110798,49284,122071,66703,49284,122071
Partitions scanned,,374,122071,120853,118750,122071,112919,78699,122071,75170,49143,122071
Partitions scanned,,375,122071,120901,116712,122071,113913,49307,122071,75161,49307,122071
Partitions scanned,,376,122071,120524,118790,122071,110873,49125,122071,63950,49125,122071
Partitions scanned,,377,122071,120729,116377,122071,111875,78248,122071,75032,48925,122071
Partitions scanned,,378,122071,120333,121982,122071,110644,48930,122071,60883,48930,122071
Partitions scanned,,379,122071,120354,122016,122071,110794,49265,122071,61054,49265,122071
Partitions scanned,,380,122071,120431,120820,122071,110582,78653,122071,63614,49139,122071
Partitions scanned,,381,122071,120822,121860,122071,113026,116609,122071,74980,49104,122071
Partitions scanned,,382,122071,120669,121373,122071,111132,78267,122071,75007,49133,122071
Partitions scanned,,383,122071,120757,120886,122071,112569,78736,122071,74933,49181,122071
Partitions scanned,,384,122071,120709,118726,122071,111569,49113,122071,75195,49113,122071
Partitions scanned,,385,122071,120685,121824,122071,111234,78573,122071,75166,49106,122071
Partitions scanned,,386,122071,120640,122041,122071,111055,106712,122071,75082,49244,122071
Partitions scanned,,387,122071,120882,120142,122071,114145,78654,122071,75311,49259,122071
Partitions scanned,,388,122071,120676,112719,122071,111056,49193,122071,75173,49193,122071
Partitions scanned,,389,122071,120865,121918,122071,113403,49015,122071,75140,49015,122071
Partitions scanned,,390,122071,120219,120060,122071,110467,49268,122071,61194,49268,122071
Partitions scanned,,391,122071,120801,121924,122071,113189,78346,122071,75139,49083,122071
Partitions scanned,,392,122071,120876,121839,122071,113558,78736,122071,75429,49459,122071
Partitions scanned,,393,122071,120707,121655,122071,111105,49151,122071,75062,49151,122071
Partitions scanned,,394,122071,120515,121367,122071,110906,96102,122071,69604,49274,122071
Partitions scanned,,395,122071,120710,121928,122071,111622,78464,122071,75115,49119,122071
Partitions scanned,,396,122071,120803,118721,122071,112372,78735,122071,75186,49200,122071
Partitions scanned,,397,122071,120909,120052,122071,113462,49102,122071,75140,49102,122071
Partitions scanned,,398,122071,120840,121864,122071,113019,78753,122071,75213,49367,122071
Partitions scanned,,399,122071,120459,122035,122071,110928,95983,122071,61703,49321,122071
Partitions scanned,,400,122071,120673,120897,122071,111110,78497,122071,75231,49251,122071
Partitions scanned,,401,122071,120820,120106,122071,113825,78781,122071,75313,49231,122071
Partitions scanned,,402,122071,120949,106681,122071,113280,78384,122071,75131,49098,122071
Partitions scanned,,403,122071,120846,120082,122071,113648,78190,122071,75092,49219,122071
Partitions scanned,,404,122071,120739,121810,122071,111564,49177,122071,75199,49177,122071
Partitions scanned,,405,122071,120416,121922,122071,110612,78841,122071,61043,49181,122071
Partitions scanned,,406,122071,120713,118722,122071,111900,78451,122071,75319,49163,122071
Partitions scanned,,407,122071,120796,112691,122071,113324,78557,122071,75126,49408,122071
Partitions scanned,,408,122071,120534,116539,122071,110977,49130,122071,75247,49130,122071
Partitions scanned,,409,122071,120818,118727,122071,112825,95710,122071,74799,48795,122071
Partitions scanned,,410,122071,120888,121383,122071,113810,49342,122071,75548,49342,122071
Partitions scanned,,411,122071,120877,121944,122071,114028,95954,122071,74961,78479,122071
Partitions scanned,,412,122071,120464,118675,122071,110764,49123,122071,72756,49123,122071
Partitions scanned,,413,122071,120635,120888,122071,110768,49339,122071,75274,49339,122071
Partitions scanned,,414,122071,120796,112772,122071,113050,49248,122071,75153,49248,122071
Partitions scanned,,415,122071,120882,118601,122071,114045,78475,122071,75114,49263,122071
Partitions scanned,,416,122071,120329,121310,122071,110805,48940,122071,61010,48940,122071
Partitions scanned,,417,122071,120386,120209,122071,110846,78939,122071,61098,49286,122071
Partitions scanned,,418,122071,120685,121929,122071,111405,48992,122071,75271,48992,122071
Partitions scanned,,419,122071,120588,118723,122071,110889,49052,122071,75065,49052,122071
Partitions scanned,,420,122071,120531,106724,122071,110913,49218,122071,74678,49218,122071
Partitions scanned,,421,122071,120685,122012,122071,111355,78356,122071,74938,49151,122071
Partitions scanned,,422,122071,120616,116503,122071,110952,49282,122071,75293,49282,122071
Partitions scanned,,423,122071,120483,121656,122071,110876,106615,122071,70513,49206,122071
Partitions scanned,,424,122071,120841,112772,122071,113260,78533,122071,75204,49269,122071
Partitions scanned,,425,122071,120483,120117,122071,110681,78640,122071,72437,49118,122071
Partitions scanned,,426,122071,120892,122009,122071,114033,95924,122071,75070,49349,122071
Partitions scanned,,427,122071,120763,116555,122071,112041,49255,122071,75105,49255,122071
Partitions scanned,,428,122071,120422,121660,122071,110762,78644,122071,65624,49341,122071
Partitions scanned,,429,122071,120756,121968,122071,111930,96143,122071,74868,78290,122071
Partitions scanned,,430,122071,120487,116620,122071,110843,78365,122071,69682,78365,122071
Partitions scanned,,431,122071,120746,120120,122071,112755,96163,122071,74998,49338,122071
Partitions scanned,,432,122071,120351,121651,122071,110472,48880,122071,60874,48880,122071
Partitions scanned,,433,122071,120458,112746,122071,110869,49185,122071,61350,49185,122071
Partitions scanned,,434,122071,120805,120904,122071,111999,78664,122071,75167,78664,122071
Partitions scanned,,435,122071,120676,121603,122071,111321,78476,122071,75116,49160,122071
Partitions scanned,,436,122071,120725,121612,122071,112797,49350,122071,75102,49350,122071
Partitions scanned,,437,122071,120550,120145,122071,110622,95778,122071,74349,48923,122071
Partitions scanned,,438,122071,120772,116535,122071,111990,78669,122071,74975,49183,122071
Partitions scanned,,439,122071,120662,120917,122071,111244,49044,122071,75149,49044,122071
Partitions scanned,,440,122071,120290,120103,122071,110734,78738,122071,61303,78738,122071
Partitions scanned,,441,122071,120533,120877,122071,110765,78512,122071,75000,49144,122071
Partitions scanned,,442,122071,120700,120899,122071,111581,49194,122071,75140,49194,122071
Partitions scanned,,443,122071,120738,120062,122071,111436,78685,122071,75112,49320,122071
Partitions scanned,,444,122071,120753,116641,122071,111517,78551,122071,75088,49209,122071
Partitions scanned,,445,122071,120452,106600,122071,110864,78713,122071,61644,49467,122071
Partitions scanned,,446,122071,120773,121365,122071,113048,96005,122071,74986,49174,122071
Partitions scanned,,447,122071,120454,121926,122071,110795,78561,122071,63462,48936,122071
Partitions scanned,,448,122071,120655,118731,122071,111101,78391,122071,75407,49396,122071
Partitions scanned,,449,122071,120727,118767,122071,111029,78592,122071,75112,49145,122071
Partitions scanned,,450,122071,120500,120068,122071,110896,78356,122071,74712,48917,122071
Partitions scanned,,451,122071,120293,121655,122071,110384,49156,122071,61017,49156,122071
Partitions scanned,,452,122071,120471,118794,122071,110654,78612,122071,69847,48990,122071
Partitions scanned,,453,122071,120586,120780,122071,111157,49317,122071,75397,49317,122071
Partitions scanned,,454,122071,120232,121369,122071,110277,78358,122071,60701,48845,122071
Partitions scanned,,455,122071,120662,121933,122071,111620,78445,122071,75125,49084,122071
Partitions scanned,,456,122071,120639,121384,122071,110992,49384,122071,75274,49384,122071
Partitions scanned,,457,122071,120433,118755,122071,110744,78488,122071,62905,49024,122071
Partitions scanned,,458,122071,120762,112813,122071,111922,78790,122071,75089,49373,122071
Partitions scanned,,459,122071,120632,120887,122071,111050,78650,122071,74940,49093,122071
Partitions scanned,,460,122071,120415,121373,122071,110629,106389,122071,61079,48987,122071
Partitions scanned,,461,122071,120778,118780,122071,112800,49037,122071,74687,49037,122071
Partitions scanned,,462,122071,120702,120890,122071,111313,49224,122071,75307,49224,122071
Partitions scanned,,463,122071,120776,120882,122071,112809,78515,122071,75042,78515,122071
Partitions scanned,,464,122071,120413,106492,122071,110830,48913,122071,61500,48913,122071
Partitions scanned,,465,122071,120710,120932,122071,112134,78412,122071,75123,48979,122071
Partitions scanned,,466,122071,120421,116550,122071,111000,49308,122071,61473,49308,122071
Partitions scanned,,467,122071,120852,120888,122071,113983,49100,122071,75325,49100,122071
Partitions scanned,,468,122071,120491,120173,122071,110839,78635,122071,70768,49392,122071
Partitions scanned,,469,122071,120571,120053,122071,110717,48768,122071,74733,48768,122071
Partitions scanned,,470,122071,120499,116555,122071,110733,78573,122071,75083,49037,122071
Partitions scanned,,471,122071,120753,118777,122071,111506,48934,122071,74903,48934,122071
Partitions scanned,,472,122071,120462,121926,122071,110781,48915,122071,61831,48915,122071
Partitions scanned,,473,122071,120827,121933,122071,112292,49076,122071,75006,49076,122071
Partitions scanned,,474,122071,120475,116562,122071,110820,78651,122071,73400,49366,122071
Partitions scanned,,475,122071,120306,106406,122071,110622,49119,122071,61037,49119,122071
Partitions scanned,,476,122071,120542,116497,122071,110726,49073,122071,73767,49073,122071
Partitions scanned,,477,122071,120687,120862,122071,111553,49059,122071,75145,49059,122071
Partitions scanned,,478,122071,120457,118865,122071,110856,78543,122071,61031,49270,122071
Partitions scanned,,479,122071,120817,121391,122071,113535,49318,122071,75167,49318,122071
Partitions scanned,,480,122071,120693,118639,122071,111436,48984,122071,74936,48984,122071
Partitions scanned,,481,122071,120560,120150,122071,110727,49215,122071,74384,49215,122071
Partitions scanned,,482,122071,120170,120102,122071,110273,49327,122071,61150,49327,122071
Partitions scanned,,483,122071,120689,121391,122071,111091,49132,122071,75226,49132,122071
Partitions scanned,,484,122071,120431,120780,122071,111005,49027,122071,60994,49027,122071
Partitions scanned,,485,122071,120314,116446,122071,110626,49058,122071,60885,49058,122071
Partitions scanned,,486,122071,120726,120087,122071,112083,49217,122071,75229,49217,122071
Partitions scanned,,487,122071,120846,121791,122071,113730,96141,122071,75450,49285,122071
Partitions scanned,,488,122071,120831,121827,122071,113428,96045,122071,75044,78605,122071
Partitions scanned,,489,122071,120782,118708,122071,113157,49061,122071,75005,49061,122071
Partitions scanned,,490,122071,120838,112760,122071,114043,78768,122071,75223,49389,122071
Partitions scanned,,491,122071,120647,118761,122071,111362,49038,122071,75069,49038,122071
Partitions scanned,,492,122071,120657,118767,122071,111229,78634,122071,75255,49329,122071
Partitions scanned,,493,122071,120628,121796,122071,111047,96304,122071,75395,49448,122071
Partitions scanned,,494,122071,120733,118726,122071,111946,78584,122071,74894,78584,122071
Partitions scanned,,495,122071,120837,118815,122071,113986,49348,122071,75509,49348,122071
Partitions scanned,,496,122071,120616,121349,122071,110979,49150,122071,75496,49150,122071
Partitions scanned,,497,122071,120622,118743,122071,111023,78422,122071,75313,49263,122071
Partitions scanned,,498,122071,120669,116460,122071,111093,49343,122071,75364,49343,122071
Partitions scanned,,499,122071,120303,118727,122071,110777,49255,122071,61147,49255,122071
Partitions scanned,,500,122071,120527,121369,122071,110829,96169,122071,75235,49263,122071
Partitions scanned,,501,122071,120437,120923,122071,110825,49203,122071,61720,49203,122071
Partitions scanned,,502,122071,120698,121809,122071,111205,78554,122071,75167,49134,122071
Partitions scanned,,503,122071,120945,121406,122071,114147,49212,122071,75215,49212,122071
Partitions scanned,,504,122071,120680,118744,122071,111801,49385,122071,75074,49385,122071
Partitions scanned,,505,122071,120376,121796,122071,110744,78189,122071,60843,48984,122071
Partitions scanned,,506,122071,120503,120102,122071,110787,49157,122071,72989,49157,122071
Partitions scanned,,507,122071,120646,121805,122071,111392,106760,122071,75012,49102,122071
Partitions scanned,,508,122071,120745,121395,122071,112760,49329,122071,75202,49329,122071
Partitions scanned,,509,121968,120245,121262,121968,110144,49206,121968,60959,49206,121968
Partitions scanned,,510,122071,120459,116698,122071,110610,48858,122071,62032,48858,122071
Partitions scanned,,511,122071,120546,112760,122071,110857,78440,122071,74995,49288,122071
Partitions scanned,,512,122071,120829,121968,122071,113175,49218,122071,75196,49218,122071
Partitions scanned,,513,122071,120722,120093,122071,111162,49391,122071,75447,49391,122071
Partitions scanned,,514,122071,120908,121845,122071,113721,96131,122071,74946,49112,122071
Partitions scanned,,515,122071,120542,121363,122071,110774,49541,122071,73867,49541,122071
Partitions scanned,,516,122071,120634,120853,122071,111306,49462,122071,75437,49462,122071
Partitions scanned,,517,122071,120629,121801,122071,111431,78232,122071,74896,48967,122071
Partitions scanned,,518,122071,120580,121853,122071,110774,49107,122071,74922,49107,122071
Partitions scanned,,519,122071,120729,120150,122071,112612,49353,122071,75110,49353,122071
Partitions scanned,,520,122071,120504,121933,122071,110815,78405,122071,60955,49090,122071
Partitions scanned,,521,122071,120916,121366,122071,114065,96067,122071,75490,49580,122071
Partitions scanned,,522,122071,120784,121942,122071,112585,49123,122071,75063,49123,122071
Partitions scanned,,523,122071,120330,112659,122071,110640,49248,122071,61236,49248,122071
Partitions scanned,,524,122071,120891,121650,122071,113908,49156,122071,75080,49156,122071
Partitions scanned,,525,122071,120783,116475,122071,112938,78507,122071,75108,48981,122071
Partitions scanned,,526,122071,120534,112772,122071,110834,78396,122071,75078,49043,122071
Partitions scanned,,527,122071,120897,122016,122071,113309,78498,122071,74810,49051,122071
Partitions scanned,,528,122071,120425,121661,122071,110714,49163,122071,61005,49163,122071
Partitions scanned,,529,122071,120806,121656,122071,112998,106438,122071,75155,49141,122071
Partitions scanned,,530,122071,120377,96249,122071,110751,49407,122071,61503,49407,122071
Partitions scanned,,531,122071,120622,78271,122071,110828,49142,122071,74866,49142,122071
Partitions scanned,,532,122071,120747,120887,122071,112453,78650,122071,75205,49227,122071
Partitions scanned,,533,122071,120743,121398,122071,111896,95989,122071,74799,48929,122071
Partitions scanned,,534,122071,120894,120896,122071,113448,49155,122071,75158,49155,122071
Partitions scanned,,535,122071,120761,121640,122071,111943,78466,122071,75217,49309,122071
Partitions scanned,,536,122071,120481,121851,122071,110781,49317,122071,62670,49317,122071
Partitions scanned,,537,122071,120755,121661,122071,112793,78509,122071,75062,49246,122071
Partitions scanned,,538,122071,120868,120906,122071,114054,96067,122071,75335,49243,122071
Partitions scanned,,539,122071,120736,118777,122071,111933,48928,122071,74838,48928,122071
Partitions scanned,,540,122071,120850,120091,122071,113114,49218,122071,75156,49218,122071
Partitions scanned,,541,122071,120450,121637,122071,110893,49189,122071,63812,49189,122071
Partitions scanned,,542,122071,120811,120939,122071,113187,49663,122071,75362,49663,122071
Partitions scanned,,543,122071,120249,120026,122071,110434,78507,122071,60970,48980,122071
Partitions scanned,,544,122071,120820,106386,122071,113043,78205,122071,75123,49178,122071
Partitions scanned,,545,122071,120702,121656,122071,111295,78582,122071,74955,49165,122071
Partitions scanned,,546,122071,120622,118743,122071,111023,78422,122071,75313,49263,122071
Partitions scanned,,547,122071,120773,118855,122071,111902,78658,122071,74979,49206,122071
Partitions scanned,,548,122071,120548,121370,122071,110737,96021,122071,75063,49172,122071
Partitions scanned,,549,122071,120882,112739,122071,113877,49274,122071,75349,49274,122071
Partitions scanned,,550,122071,120664,122016,122071,110906,113015,122071,75220,78857,122071
Partitions scanned,,551,122071,120539,121924,122071,110775,96262,122071,75084,49232,122071
Partitions scanned,,552,122071,120802,120168,122071,112710,78654,122071,75042,49059,122071
Partitions scanned,,553,122071,120410,121612,122071,110856,78649,122071,62293,49320,122071
Partitions scanned,,554,122071,120862,120838,122071,113946,96064,122071,74874,49258,122071
Partitions scanned,,555,122071,120736,120096,122071,111708,96144,122071,75372,49288,122071
Partitions scanned,,556,122071,120329,121345,122071,110708,78530,122071,61331,49383,122071
Partitions scanned,,557,122071,120788,120947,122071,113270,96016,122071,75501,49382,122071
Partitions scanned,,558,122071,120812,121368,122071,112972,49007,122071,74964,49007,122071
Partitions scanned,,559,122071,120876,121364,122071,113507,96203,122071,75228,49318,122071
Partitions scanned,,560,122071,120352,121989,122071,110641,96144,122071,61384,49576,122071
Partitions scanned,,561,122071,120795,121347,122071,111902,49292,122071,75287,49292,122071
Partitions scanned,,562,120126,119515,114795,120126,114107,77785,120126,75202,49234,120126
Partitions scanned,,563,122071,120356,121853,122071,110490,78684,122071,60855,49161,122071
Partitions scanned,,564,122071,120556,121791,122071,110804,96100,122071,75176,78596,122071
Partitions scanned,,565,122071,120820,121387,122071,112902,78680,122071,75161,49254,122071
Partitions scanned,,566,122071,120601,122029,122071,110836,106558,122071,75015,78609,122071
Partitions scanned,,567,122069,120274,112862,122069,110032,49068,122069,60909,49068,122069
Partitions scanned,,568,122071,120682,121992,122071,111037,49086,122071,75095,49086,122071
Partitions scanned,,569,122071,120333,116706,122071,110591,48926,122071,60700,48926,122071
Partitions scanned,,570,122071,120513,121910,122071,110774,96100,122071,74746,49240,122071
Partitions scanned,,571,122071,120724,120950,122071,111516,49114,122071,74988,49114,122071
Partitions scanned,,572,122071,120264,121659,122071,110417,49158,122071,61029,49158,122071
Partitions scanned,,573,122071,120497,95893,122071,110852,49308,122071,75085,49308,122071
Partitions scanned,,574,122071,120593,120889,122071,110867,49051,122071,75173,49051,122071
Partitions scanned,,575,122071,120831,116482,122071,113520,49566,122071,75222,49566,122071
Partitions scanned,,576,122071,120702,121908,122071,111681,96227,122071,75126,49257,122071
Partitions scanned,,577,122071,120249,121363,122071,110131,49150,122071,60940,49150,122071
Partitions scanned,,578,122071,120718,120063,122071,111831,78571,122071,75207,49103,122071
Partitions scanned,,579,122071,120460,121388,122071,110614,78949,122071,61063,49194,122071
Partitions scanned,,580,122071,120488,121599,122071,110762,96065,122071,74900,49126,122071
Partitions scanned,,581,122071,120307,116470,122071,110523,49298,122071,61154,49298,122071
Partitions scanned,,582,122071,120686,121808,122071,111194,95807,122071,75137,49169,122071
Partitions scanned,,583,122071,120824,120780,122071,113868,48904,122071,75064,48904,122071
Partitions scanned,,584,122071,120840,118780,122071,113395,49211,122071,75007,49211,122071
Partitions scanned,,585,122071,120857,121962,122071,113872,96186,122071,75278,78582,122071
Partitions scanned,,586,122071,120778,95932,122071,112547,49109,122071,75193,49109,122071
Partitions scanned,,587,122071,120702,116533,122071,111500,95990,122071,75195,49242,122071
Partitions scanned,,588,122071,120472,112694,122071,110785,48847,122071,60734,48847,122071
Partitions scanned,,589,122071,120509,121346,122071,110864,78588,122071,66923,49269,122071
Partitions scanned,,590,122071,120757,120872,122071,111367,49155,122071,75260,49155,122071
Partitions scanned,,591,122071,120560,121817,122071,110507,49181,122071,75019,49181,122071
Partitions scanned,,592,122071,120410,78306,122071,110746,48955,122071,65487,48955,122071
Partitions scanned,,593,122071,120435,122056,122071,110559,78578,122071,60869,78578,122071
Partitions scanned,,594,122071,120743,121803,122071,112479,96210,122071,75186,49239,122071
Partitions scanned,,595,122071,120876,120820,122071,113757,95861,122071,75004,49248,122071
Partitions scanned,,596,122071,120585,120089,122071,110844,78670,122071,75303,78670,122071
Partitions scanned,,597,122071,120809,118789,122071,112513,49312,122071,75320,49312,122071
Partitions scanned,,598,122071,120491,121370,122071,110853,49480,122071,61921,49480,122071
Partitions scanned,,599,122071,120663,121686,122071,111261,78533,122071,75271,49175,122071
Partitions scanned,,600,122071,120598,120152,122071,110820,96316,122071,75113,49013,122071
Partitions scanned,,601,122071,120460,120121,122071,110601,78603,122071,61656,49086,122071
Partitions scanned,,602,122071,120473,120113,122071,110797,78784,122071,73793,49383,122071
Partitions scanned,,603,122071,120827,121927,122071,112522,49447,122071,75443,49447,122071
Partitions scanned,,604,122071,120845,122039,122071,113445,49162,122071,75325,49162,122071
Partitions scanned,,605,122071,120896,121383,122071,113182,49380,122071,75062,49380,122071
Partitions scanned,,606,122071,120629,120048,122071,111020,78371,122071,75211,49134,122071
Partitions scanned,,607,122071,120730,121362,122071,111416,78649,122071,75107,49243,122071
Partitions scanned,,608,122071,120643,120924,122071,110961,48963,122071,74931,48963,122071
Partitions scanned,,609,122071,120850,120898,122071,113047,49457,122071,75412,49457,122071
Partitions scanned,,610,122071,120701,118750,122071,110880,78398,122071,74989,78398,122071
Partitions scanned,,611,122071,120715,120820,122071,111560,49133,122071,75264,49133,122071
Partitions scanned,,612,122071,120492,121370,122071,110714,95826,122071,74844,49042,122071
Partitions scanned,,613,122071,120800,112788,122071,112690,96108,122071,75263,48972,122071
Partitions scanned,,614,122071,120934,118639,122071,114167,78261,122071,75248,49193,122071
Partitions scanned,,615,122071,120771,118758,122071,112710,78529,122071,75545,49106,122071
Partitions scanned,,616,122071,120820,120863,122071,113478,96075,122071,74983,49056,122071
Partitions scanned,,617,122071,120744,120902,122071,113050,78755,122071,75167,49385,122071
Partitions scanned,,618,122071,120839,118779,122071,113980,78799,122071,75391,49534,122071
Partitions scanned,,619,122071,120874,120924,122071,113124,49356,122071,75622,49356,122071
Partitions scanned,,620,106339,106088,101930,106339,103723,48890,106339,74981,48890,106339
Partitions scanned,,621,122071,120895,121680,122071,113573,49100,122071,75170,49100,122071
Partitions scanned,,622,122071,120680,120121,122071,111294,49340,122071,75236,49340,122071
Partitions scanned,,623,122071,120311,118780,122071,110585,78782,122071,60883,49099,122071
Partitions scanned,,624,122071,120401,120874,122071,110680,78572,122071,61667,49016,122071
Partitions scanned,,625,122071,120753,121806,122071,111500,49143,122071,75387,49143,122071
Partitions scanned,,626,122071,120908,121927,122071,113968,106618,122071,75023,49000,122071
Partitions scanned,,627,122071,120769,106692,122071,112031,78712,122071,74913,49183,122071
Partitions scanned,,628,122071,120349,118806,122071,110810,96066,122071,61297,78916,122071
Partitions scanned,,629,122071,120684,116601,122071,111220,48961,122071,75104,48961,122071
Partitions scanned,,630,122071,120446,121360,122071,110639,78533,122071,60907,49105,122071
Partitions scanned,,631,122071,120710,120925,122071,111018,78831,122071,75165,49266,122071
Partitions scanned,,632,122071,120231,121345,122071,110371,48924,122071,61025,48924,122071
Partitions scanned,,633,122071,120928,121926,122071,114060,49291,122071,75329,49291,122071
Partitions scanned,,634,122071,120684,118840,122071,111013,78621,122071,75223,49262,122071
Partitions scanned,,635,122071,120476,121998,122071,110739,49163,122071,65386,49163,122071
Partitions scanned,,636,122071,120504,120128,122071,110921,49378,122071,75281,49378,122071
Partitions scanned,,637,122071,120796,118806,122071,113584,49135,122071,75149,49135,122071
Partitions scanned,,638,122071,120755,95893,122071,113220,49410,122071,75291,49410,122071
Partitions scanned,,639,122071,120386,118777,122071,110698,49380,122071,61495,49380,122071
Partitions scanned,,640,122071,120574,106598,122071,110927,78601,122071,74853,48990,122071
Partitions scanned,,641,122071,120676,121935,122071,111252,78648,122071,75160,49284,122071
Partitions scanned,,642,122071,120847,121799,122071,113814,78443,122071,75147,49241,122071
Partitions scanned,,643,122071,120728,121340,122071,112192,49127,122071,75085,49127,122071
Partitions scanned,,644,122071,120798,120094,122071,112995,49184,122071,75337,49184,122071
Partitions scanned,,645,122071,120709,118776,122071,111411,49377,122071,75379,49377,122071
Partitions scanned,,646,122071,120684,120855,122071,110979,78288,122071,75097,49012,122071
Partitions scanned,,647,122071,120810,120924,122071,112973,96097,122071,75120,78621,122071
Partitions scanned,,648,122071,120333,118849,122071,110566,49330,122071,61118,49330,122071
Partitions scanned,,649,122071,120728,122001,122071,111650,78809,122071,75575,78809,122071
Partitions scanned,,650,122071,120265,118796,122071,110483,49309,122071,61034,49309,122071
Partitions scanned,,651,122071,120295,120091,122071,110497,48864,122071,60883,48864,122071
Partitions scanned,,652,122071,120870,96032,122071,113179,49242,122071,75273,49242,122071
Partitions scanned,,653,122071,120695,121656,122071,110986,78456,122071,75139,49109,122071
Partitions scanned,,654,122071,120716,121817,122071,111044,95878,122071,75122,48808,122071
Partitions scanned,,655,122071,120749,118823,122071,112044,78351,122071,75005,49093,122071
Partitions scanned,,656,122071,120906,120059,122071,113649,49147,122071,75085,49147,122071
Partitions scanned,,657,122071,120862,120853,122071,112970,78578,122071,75081,49288,122071
Partitions scanned,,658,122071,120856,116526,122071,113696,49081,122071,75168,49081,122071
Partitions scanned,,659,122071,120255,120129,122071,110249,96269,122071,61151,49396,122071
Partitions scanned,,660,122071,120645,112895,122071,111256,49158,122071,75019,49158,122071
Partitions scanned,,661,122071,120609,116533,122071,110862,49094,122071,75201,49094,122071
Partitions scanned,,662,122071,120279,121815,122071,110229,49026,122071,60877,49026,122071
Partitions scanned,,663,122071,120604,121632,122071,110921,78094,122071,74927,49058,122071
Partitions scanned,,664,122071,120800,121357,122071,113630,106614,122071,75143,49170,122071
Partitions scanned,,665,122071,120684,121357,122071,111104,78772,122071,74968,49024,122071
Partitions scanned,,666,122071,120314,116596,122071,110366,49366,122071,61253,49366,122071
Partitions scanned,,667,122071,120843,120878,122071,113028,49412,122071,75124,49412,122071
Partitions scanned,,668,122071,120274,121338,122071,110294,48842,122071,60749,48842,122071
Partitions scanned,,669,122071,120721,121343,122071,111479,49156,122071,75251,49156,122071
Partitions scanned,,670,122071,120547,120162,122071,110941,78378,122071,75077,49107,122071
Partitions scanned,,671,122071,120732,112779,122071,112622,49058,122071,75080,49058,122071
Partitions scanned,,672,122071,120832,78596,122071,113681,49305,122071,75290,49305,122071
Partitions scanned,,673,122071,120814,112955,122071,113113,49369,122071,75292,49369,122071
Partitions scanned,,674,122071,120401,120077,122071,110960,49149,122071,61239,49149,122071
