Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,3,0.02118,0.02209,0.02263,0.0094
Time,s,3,0.02127,0.02143,0.02179,0.00796
Time,s,3,0.02194,0.02063,0.0213,0.00813
Time,s,3,0.02123,0.02075,0.02146,0.00824
Time,s,3,0.0218,0.02051,0.0213,0.00782
Time,s,3,0.02117,0.02069,0.02168,0.00801
Time,s,3,0.02098,0.02014,0.02114,0.00805
Time,s,3,0.02107,0.02057,0.02286,0.00814
Time,s,3,0.0217,0.02099,0.02266,0.0083
Time,s,3,0.02108,0.02078,0.02176,0.00817
Time,s,3,0.02208,0.0204,0.02135,0.00843
Time,s,3,0.02141,0.02076,0.02245,0.00771
Time,s,3,0.02146,0.02072,0.02119,0.00806
Time,s,3,0.02145,0.02066,0.02197,0.00813
Time,s,3,0.02132,0.02075,0.0212,0.00837
Time,s,3,0.02128,0.02082,0.02158,0.00815
Time,s,3,0.02184,0.02041,0.0211,0.00859
Time,s,3,0.02133,0.02083,0.0215,0.00813
Time,s,3,0.02141,0.0207,0.02118,0.00801
Time,s,3,0.02272,0.02014,0.02153,0.00812
Time,s,3,0.02165,0.02071,0.02161,0.00822
Time,s,3,0.02219,0.02334,0.02293,0.0078
Time,s,3,0.02142,0.02307,0.02157,0.00866
Time,s,3,0.02132,0.02086,0.02183,0.00799
Time,s,3,0.02159,0.02021,0.02171,0.00822
Time,s,3,0.02108,0.02056,0.02149,0.00799
Time,s,3,0.02117,0.02032,0.02141,0.00905
Time,s,3,0.02081,0.02013,0.02167,0.00916
Time,s,3,0.02094,0.02047,0.02141,0.01011
Time,s,3,0.02185,0.02117,0.02234,0.00946
Time,s,3,0.02173,0.02083,0.02154,0.00835
Time,s,3,0.02298,0.02062,0.02146,0.00888
Time,s,3,0.02428,0.02064,0.02143,0.00776
Time,s,3,0.02186,0.02062,0.02152,0.00814
Time,s,3,0.02114,0.02045,0.02133,0.00946
Time,s,3,0.02146,0.02106,0.02277,0.00795
Time,s,3,0.02141,0.02093,0.02121,0.00791
Time,s,3,0.02143,0.02024,0.02126,0.0078
Time,s,3,0.02101,0.02034,0.02388,0.00788
Time,s,3,0.02127,0.02022,0.02171,0.00831
Time,s,3,0.02102,0.02095,0.02171,0.00806
Time,s,3,0.02064,0.02045,0.0212,0.01323
Time,s,3,0.02103,0.02089,0.02137,0.00795
Time,s,3,0.02139,0.02013,0.02126,0.0083
Time,s,3,0.02083,0.02035,0.02282,0.00966
Time,s,3,0.02106,0.0201,0.02389,0.0087
Time,s,3,0.02154,0.02055,0.02325,0.00849
Time,s,3,0.02132,0.01991,0.02159,0.00806
Time,s,3,0.02133,0.02039,0.02136,0.00852
Time,s,3,0.02175,0.02085,0.0222,0.00826
Time,s,3,0.02103,0.02175,0.02282,0.00832
Time,s,3,0.02139,0.02054,0.02122,0.00767
Time,s,3,0.02134,0.02086,0.02136,0.00766
Time,s,3,0.02107,0.02079,0.02171,0.00837
Time,s,3,0.02184,0.02134,0.02247,0.00823
Time,s,3,0.02134,0.02136,0.02208,0.00809
Time,s,3,0.02206,0.02099,0.0215,0.00789
Time,s,3,0.02244,0.02037,0.02171,0.00779
Time,s,4,0.59246,0.58872,0.56083,0.3397
Time,s,4,0.47829,0.50781,0.50289,0.31503
Time,s,4,0.50549,0.49175,0.52255,0.30883
Time,s,4,0.48546,0.49568,0.50631,0.27695
Time,s,4,0.48758,0.48541,0.4912,0.28491
Time,s,4,0.48366,0.49368,0.49721,0.2835
Time,s,4,0.48591,0.49781,0.49158,0.28197
Time,s,4,0.49478,0.50409,0.48867,0.29693
Time,s,4,0.47822,0.48829,0.54516,0.28204
Time,s,4,0.47872,0.55204,0.48927,0.29139
Time,s,4,0.57518,0.48773,0.49617,0.27473
Time,s,4,0.50684,0.48707,0.48904,0.28832
Time,s,4,0.4931,0.48375,0.50269,0.28872
Time,s,4,0.48116,0.49729,0.53302,0.29891
Time,s,4,0.48215,0.49059,0.49644,0.29635
Time,s,4,0.49055,0.50634,0.49423,0.28638
Time,s,4,0.48608,0.53288,0.52018,0.28543
Time,s,4,0.48608,0.5092,0.48307,0.28631
Time,s,4,0.47319,0.48468,0.49824,0.30283
Time,s,4,0.52785,0.48815,0.49133,0.28137
Time,s,4,0.4812,0.48753,0.50362,0.29176
Time,s,4,0.48472,0.50169,0.57507,0.29018
Time,s,4,0.48168,0.48096,0.51214,0.30945
Time,s,4,0.48203,0.49915,0.49671,0.30241
Time,s,4,0.48678,0.48724,0.50974,0.2941
Time,s,4,0.56482,0.49506,0.48551,0.28714
Time,s,4,0.48788,0.50671,0.49563,0.2833
Time,s,4,0.49741,0.50181,0.50713,0.28902
Time,s,4,0.48661,0.4905,0.56609,0.29009
Time,s,4,0.48465,0.49087,0.51017,0.29525
Time,s,4,0.48858,0.55981,0.50949,0.29114
Time,s,4,0.48434,0.50492,0.48933,0.28491
Time,s,4,0.49787,0.50182,0.53382,0.28598
Time,s,4,0.49962,0.4989,0.50409,0.28669
Time,s,4,0.47952,0.52237,0.49872,0.29384
Time,s,4,0.51959,0.49788,0.49277,0.29589
Time,s,4,0.53564,0.49943,0.50853,0.29489
Time,s,4,0.50041,0.4983,0.50767,0.31861
Time,s,4,0.49148,0.49494,0.50287,0.33133
Time,s,4,0.47834,0.50202,0.50174,0.32347
Time,s,4,0.50679,0.48775,0.50454,0.29558
Time,s,4,0.48225,0.48765,0.51267,0.28268
Time,s,4,0.48234,0.53262,0.49281,0.33038
Time,s,4,0.49393,0.53085,0.50244,0.29568
Time,s,4,0.49117,0.49035,0.50561,0.2826
Time,s,4,0.49163,0.49549,0.54436,0.29197
Time,s,4,0.49166,0.50937,0.56986,0.30636
Time,s,4,0.49153,0.48857,0.5147,0.30595
Time,s,4,0.50812,0.5054,0.50714,0.29008
Time,s,4,0.48832,0.49428,0.5102,0.29391
Time,s,4,0.5357,0.49785,0.4964,0.31805
Time,s,4,0.49472,0.50234,0.50323,0.30123
Time,s,4,0.50464,0.50487,0.50819,0.28782
Time,s,4,0.48619,0.50845,0.53637,0.28404
Time,s,4,0.48254,0.54123,0.50371,0.29002
Time,s,4,0.48945,0.54961,0.50058,0.29734
Time,s,4,0.48615,0.50407,0.49099,0.3035
Time,s,4,0.51289,0.49129,0.51859,0.28817
Time,s,4,0.494,0.49565,0.50372,0.2889
Time,s,4,0.49026,0.50069,0.51061,0.29645
Time,s,4,0.48261,0.50328,0.51581,0.28964
Time,s,4,0.50213,0.50268,0.51326,0.291
Time,s,4,0.55168,0.50557,0.50861,0.28622
Time,s,4,0.50782,0.49947,0.51082,0.30401
Time,s,4,0.49718,0.50589,0.50208,0.29678
Time,s,4,0.50757,0.49885,0.50091,0.29812
Time,s,4,0.48145,0.50501,0.58569,0.3071
Time,s,4,0.47934,0.5471,0.50568,0.2984
Time,s,4,0.49384,0.52002,0.50039,0.28888
Time,s,4,0.48654,0.48905,0.52178,0.29414
Time,s,4,0.49988,0.51137,0.53243,0.30612
Time,s,4,0.49814,0.52156,0.52839,0.29536
Time,s,4,0.49381,0.50956,0.49852,0.28566
Time,s,4,0.58924,0.49514,0.51461,0.28398
Time,s,4,0.53977,0.49407,0.51629,0.28386
Time,s,4,0.48648,0.54107,0.50167,0.29478
Time,s,4,0.48917,0.51779,0.5259,0.29703
Time,s,4,0.50792,0.49687,0.5022,0.29382
Time,s,4,0.50187,0.50886,0.51125,0.29048
Time,s,4,0.49295,0.56562,0.51753,0.28972
Time,s,4,0.50684,0.52629,0.49777,0.29041
Time,s,4,0.51044,0.5131,0.51918,0.29594
Time,s,4,0.49294,0.50693,0.50179,0.29265
Time,s,4,0.48676,0.50528,0.51171,0.29033
Time,s,4,0.48937,0.49711,0.49785,0.30053
Time,s,4,0.50114,0.51176,0.52418,0.29799
Time,s,4,0.4819,0.50104,0.56716,0.28959
Time,s,4,0.50617,0.50658,0.4982,0.28832
Time,s,4,0.49036,0.48977,0.51067,0.29581
Time,s,4,0.48815,0.49346,0.51214,0.28928
Time,s,4,0.51251,0.49946,0.5154,0.29325
Time,s,4,0.49862,0.50099,0.51739,0.29626
Time,s,4,0.49949,0.50629,0.57299,0.30483
Time,s,4,0.47931,0.50473,0.51346,0.29523
Time,s,4,0.4946,0.49463,0.51077,0.29065
Time,s,4,0.49145,0.53124,0.5019,0.29818
Time,s,4,0.50104,0.5608,0.5116,0.28502
Time,s,4,0.49425,0.50161,0.50777,0.29532
Time,s,4,0.50588,0.5132,0.50268,0.29001
Time,s,4,0.50293,0.51899,0.50273,0.30011
Time,s,5,0.06317,0.06499,0.06401,0.04653
Time,s,5,0.0598,0.06596,0.06248,0.04579
Time,s,5,0.0633,0.06353,0.06565,0.04719
Time,s,5,0.06143,0.06139,0.06412,0.04698
Time,s,5,0.06332,0.06442,0.06332,0.04612
Time,s,5,0.06243,0.06475,0.06355,0.04829
Time,s,5,0.06358,0.06297,0.06248,0.04666
Time,s,5,0.06182,0.06161,0.06179,0.04841
Time,s,5,0.06015,0.06385,0.06551,0.04697
Time,s,5,0.06474,0.06403,0.06363,0.04639
Time,s,5,0.06116,0.06449,0.06459,0.04704
Time,s,5,0.06261,0.06466,0.06597,0.04551
Time,s,5,0.0636,0.06256,0.06202,0.04781
Time,s,5,0.06163,0.06256,0.06193,0.04617
Time,s,5,0.06003,0.06563,0.066,0.0482
Time,s,5,0.06043,0.06124,0.06425,0.04732
Time,s,5,0.06249,0.06341,0.07207,0.04781
Time,s,5,0.062,0.06562,0.06607,0.04681
Time,s,5,0.06268,0.06361,0.06304,0.04762
Time,s,5,0.06169,0.06442,0.06713,0.04762
Time,s,5,0.06607,0.06364,0.06489,0.04691
Time,s,5,0.06509,0.06411,0.06713,0.04775
Time,s,5,0.06225,0.06249,0.06289,0.04599
Time,s,5,0.06127,0.06247,0.06182,0.04719
Time,s,5,0.06866,0.06226,0.06383,0.04781
Time,s,5,0.06093,0.06196,0.06365,0.04658
Time,s,5,0.06477,0.0626,0.06148,0.04637
Time,s,5,0.06387,0.06154,0.0623,0.0492
Time,s,5,0.0621,0.0654,0.06423,0.04574
Time,s,5,0.06002,0.064,0.06257,0.04468
Time,s,5,0.06193,0.06976,0.06462,0.045
Time,s,5,0.06179,0.06374,0.06208,0.0463
Time,s,5,0.06393,0.06375,0.06196,0.04692
Time,s,5,0.06819,0.06878,0.0635,0.04631
Time,s,5,0.06815,0.06869,0.06251,0.04655
Time,s,5,0.06866,0.07309,0.06772,0.04691
Time,s,5,0.06903,0.06887,0.06862,0.04605
