Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,353,122071,113683,74779,122071,74616,9268,122071
Partitions scanned,,354,122071,113986,25784,122071,76145,9216,122071
Partitions scanned,,355,122071,113845,51680,122071,75044,17762,122071
Partitions scanned,,356,122071,113992,74998,122071,75829,25699,122071
Partitions scanned,,357,122071,114011,45592,122071,76122,17574,122071
Partitions scanned,,358,122071,113865,57016,122071,76062,17589,122071
Partitions scanned,,359,122071,114006,62017,122071,75700,17683,122071
Partitions scanned,,360,122071,114156,74576,122071,76501,9101,122071
Partitions scanned,,361,122071,114069,39494,122071,76226,9250,122071
Partitions scanned,,362,122071,114085,46089,122071,76385,9258,122071
Partitions scanned,,363,122071,113879,45945,122071,75878,17704,122071
Partitions scanned,,364,122071,113765,51573,122071,75082,9304,122071
Partitions scanned,,365,122071,114026,57001,122071,75962,9228,122071
Partitions scanned,,366,122071,113672,51459,122071,74956,9078,122071
Partitions scanned,,367,122071,114012,40062,122071,76222,9413,122071
Partitions scanned,,368,122071,114107,61783,122071,76460,17837,122071
Partitions scanned,,369,122071,113745,62080,122071,75381,9158,122071
Partitions scanned,,370,122071,113700,74488,122071,74528,9212,122071
Partitions scanned,,371,122071,113856,56890,122071,76137,9164,122071
Partitions scanned,,372,122071,113761,81332,122071,75351,25603,122071
Partitions scanned,,373,122071,114217,77816,122071,76432,9064,122071
Partitions scanned,,374,122071,113554,62019,122071,75002,25673,122071
Partitions scanned,,375,122071,113966,78214,122071,75626,25715,122071
Partitions scanned,,376,122071,113886,57203,122071,76062,9256,122071
Partitions scanned,,377,122071,113606,98691,122071,74324,25407,122071
Partitions scanned,,378,122071,114039,66294,122071,76072,9215,122071
Partitions scanned,,379,122071,114040,51755,122071,76034,17458,122071
Partitions scanned,,380,122071,113892,32893,122071,75659,9083,122071
Partitions scanned,,381,122071,113959,70375,122071,76049,25373,122071
Partitions scanned,,382,122071,114019,51274,122071,76577,9051,122071
Partitions scanned,,383,122071,114012,66241,122071,76530,9182,122071
Partitions scanned,,384,122071,114095,61918,122071,76310,25614,122071
Partitions scanned,,385,122071,114148,78271,122071,76673,17609,122071
Partitions scanned,,386,122071,113683,56544,122071,74517,9256,122071
Partitions scanned,,387,122071,114194,56988,122071,76769,17678,122071
Partitions scanned,,388,122071,113870,39628,122071,74696,9237,122071
Partitions scanned,,389,122071,113884,61881,122071,74971,17691,122071
Partitions scanned,,390,122071,113684,61970,122071,74704,9279,122071
Partitions scanned,,391,122071,114168,46027,122071,76182,9229,122071
Partitions scanned,,392,122071,113723,56907,122071,74786,9237,122071
Partitions scanned,,393,122071,114273,66468,122071,76734,9081,122071
Partitions scanned,,394,122071,114165,51673,122071,76478,9335,122071
Partitions scanned,,395,122071,113778,61237,122071,75281,9196,122071
Partitions scanned,,396,122071,113726,51792,122071,75502,9280,122071
Partitions scanned,,397,122071,114013,74468,122071,76294,32894,122071
Partitions scanned,,398,122071,114089,39734,122071,76514,17744,122071
Partitions scanned,,399,122071,114222,74564,122071,76682,9239,122071
Partitions scanned,,400,122071,113996,25413,122071,76288,17582,122071
Partitions scanned,,401,122071,114332,51373,122071,76406,25385,122071
Partitions scanned,,402,122071,114037,46129,122071,76409,9300,122071
Partitions scanned,,403,122071,113918,32922,122071,76152,9140,122071
Partitions scanned,,404,122071,114028,74324,122071,76125,17623,122071
Partitions scanned,,405,122071,114022,70579,122071,76477,17959,122071
Partitions scanned,,406,122071,113725,56848,122071,74550,17648,122071
