Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,382,9485,2,2
Partitions scanned,,383,23345,2,2
Partitions scanned,,384,3289,1,1
Partitions scanned,,385,11637,2,2
Partitions scanned,,386,26810,2,2
Partitions scanned,,387,27625,2,2
Partitions scanned,,388,24099,2,2
Partitions scanned,,389,16769,2,2
Partitions scanned,,390,27425,1,1
Partitions scanned,,391,17678,2,2
Partitions scanned,,392,19272,2,2
Partitions scanned,,393,20688,2,2
Partitions scanned,,394,14927,2,2
Partitions scanned,,395,4547,2,2
Partitions scanned,,396,27756,2,2
Partitions scanned,,397,2528,2,2
Partitions scanned,,398,8153,1,1
Partitions scanned,,399,13685,2,2
Partitions scanned,,400,23509,2,2
Partitions scanned,,401,2511,2,2
Partitions scanned,,402,30398,1,1
Partitions scanned,,403,8899,2,2
Partitions scanned,,404,6280,1,1
Partitions scanned,,405,11386,2,2
Partitions scanned,,406,10723,2,2
Partitions scanned,,407,7857,2,2
Partitions scanned,,408,105,1,1
Partitions scanned,,409,20341,2,2
Partitions scanned,,410,728,2,2
Partitions scanned,,411,17832,2,2
Partitions scanned,,412,22519,2,2
Partitions scanned,,413,21043,2,2
Partitions scanned,,414,16193,2,2
Partitions scanned,,415,540,2,2
Partitions scanned,,416,4006,2,2
Partitions scanned,,417,11538,1,1
Partitions scanned,,418,3957,2,2
Partitions scanned,,419,1016,2,2
Partitions scanned,,420,1777,1,1
Partitions scanned,,421,30282,2,2
Partitions scanned,,422,19003,2,2
Partitions scanned,,423,18345,1,1
Partitions scanned,,424,28446,1,1
Partitions scanned,,425,27722,2,2
Partitions scanned,,426,23205,1,1
Partitions scanned,,427,29148,1,1
Partitions scanned,,428,24374,2,2
Partitions scanned,,429,23474,2,2
Partitions scanned,,430,16396,2,2
Partitions scanned,,431,8308,2,2
Partitions scanned,,432,24487,2,2
Partitions scanned,,433,26898,1,1
Partitions scanned,,434,9271,2,2
Partitions scanned,,435,8066,2,2
Partitions scanned,,436,26917,2,2
Partitions scanned,,437,21622,1,1
Partitions scanned,,438,16881,1,1
Partitions scanned,,439,14373,2,2
Partitions scanned,,440,22171,2,2
Partitions scanned,,441,19426,2,2
Partitions scanned,,442,24439,2,2
Partitions scanned,,443,13203,2,2
Partitions scanned,,444,8322,1,1
Partitions scanned,,445,16208,1,1
Partitions scanned,,446,3132,2,2
Partitions scanned,,447,16450,2,2
Partitions scanned,,448,20486,2,2
Partitions scanned,,449,11621,2,2
Partitions scanned,,450,12324,2,2
Partitions scanned,,451,9109,2,2
Partitions scanned,,452,30155,2,2
Partitions scanned,,453,4312,2,2
Partitions scanned,,454,15042,1,1
Partitions scanned,,455,9724,2,2
Partitions scanned,,456,15049,1,1
Partitions scanned,,457,4855,2,2
Partitions scanned,,458,2843,1,1
Partitions scanned,,459,24811,2,2
Partitions scanned,,460,23077,1,1
Partitions scanned,,461,5354,2,2
Partitions scanned,,462,5594,1,1
Partitions scanned,,463,13803,2,2
Partitions scanned,,464,245,2,2
Partitions scanned,,465,12495,2,2
Partitions scanned,,466,8167,1,1
Partitions scanned,,467,9799,2,2
Partitions scanned,,468,11727,1,1
Partitions scanned,,469,10240,2,2
Partitions scanned,,470,10538,2,2
Partitions scanned,,471,7857,2,2
Partitions scanned,,472,14235,2,2
Partitions scanned,,473,27183,1,1
Partitions scanned,,474,25085,2,2
Partitions scanned,,475,17967,2,2
Partitions scanned,,476,16419,2,2
Partitions scanned,,477,25254,2,2
Partitions scanned,,478,4464,1,1
Partitions scanned,,479,17254,2,2
Partitions scanned,,480,16091,2,2
Partitions scanned,,481,12936,1,1
Partitions scanned,,482,564,1,1
Partitions scanned,,483,25481,1,1
Partitions scanned,,484,18989,2,2
Partitions scanned,,485,17310,1,1
Partitions scanned,,486,17391,2,2
Partitions scanned,,487,18696,2,2
Partitions scanned,,488,16249,2,2
Partitions scanned,,489,9392,2,2
Partitions scanned,,490,671,2,2
Partitions scanned,,491,18654,2,2
Partitions scanned,,492,16364,2,2
Partitions scanned,,493,21243,2,2
Partitions scanned,,494,22653,2,2
Partitions scanned,,495,11239,2,2
Partitions scanned,,496,3652,2,2
Partitions scanned,,497,22463,1,1
Partitions scanned,,498,19223,2,2
Partitions scanned,,499,19924,1,1
Partitions scanned,,500,11470,2,2
Partitions scanned,,501,25488,2,2
Partitions scanned,,502,7976,2,2
Partitions scanned,,503,10612,1,1
Partitions scanned,,504,4611,2,2
Partitions scanned,,505,7058,2,2
Partitions scanned,,506,26872,2,2
Partitions scanned,,507,290,2,2
Partitions scanned,,508,26242,2,2
Partitions scanned,,509,20180,1,1
Partitions scanned,,510,23800,2,2
Partitions scanned,,511,1240,1,1
Partitions scanned,,512,22890,2,2
Partitions scanned,,513,25050,1,1
Partitions scanned,,514,8333,1,1
Partitions scanned,,515,14527,2,2
Partitions scanned,,516,4591,2,2
Partitions scanned,,517,15198,2,2
Partitions scanned,,518,11817,2,2
Partitions scanned,,519,12011,2,2
Partitions scanned,,520,11239,2,2
Partitions scanned,,521,2565,2,2
Partitions scanned,,522,3308,1,1
Partitions scanned,,523,21745,2,2
Partitions scanned,,524,7666,2,2
Partitions scanned,,525,18965,1,1
Partitions scanned,,526,2461,1,1
Partitions scanned,,527,29357,2,2
Partitions scanned,,528,26998,2,2
Partitions scanned,,529,14396,2,2
Partitions scanned,,530,3203,2,2
Partitions scanned,,531,461,2,2
Partitions scanned,,532,5515,2,2
Partitions scanned,,533,12419,1,1
Partitions scanned,,534,17391,1,1
Partitions scanned,,535,4618,2,2
Partitions scanned,,536,8818,1,1
Partitions scanned,,537,20092,2,2
Partitions scanned,,538,3515,2,2
Partitions scanned,,539,19626,2,2
Partitions scanned,,540,19505,2,2
Partitions scanned,,541,784,2,2
Partitions scanned,,542,9762,1,1
Partitions scanned,,543,7513,1,1
Partitions scanned,,544,27883,2,2
Partitions scanned,,545,8810,2,2
Partitions scanned,,546,5152,2,2
Partitions scanned,,547,29877,1,1
Partitions scanned,,548,5192,2,2
Partitions scanned,,549,591,2,2
Partitions scanned,,550,14147,1,1
Partitions scanned,,551,27872,2,2
Partitions scanned,,552,9972,1,1
Partitions scanned,,553,27966,1,1
Partitions scanned,,554,22887,2,2
Partitions scanned,,555,14998,1,1
Partitions scanned,,556,25248,2,2
Partitions scanned,,557,17186,1,1
Partitions scanned,,558,9110,2,2
Partitions scanned,,559,4847,2,2
Partitions scanned,,560,13891,2,2
Partitions scanned,,561,26415,2,2
Partitions scanned,,562,8157,2,2
Partitions scanned,,563,16479,2,2
Partitions scanned,,564,4248,1,1
Partitions scanned,,565,27945,2,2
Partitions scanned,,566,22067,2,2
Partitions scanned,,567,6225,2,2
Partitions scanned,,568,27898,2,2
Partitions scanned,,569,26419,2,2
Partitions scanned,,570,2430,2,2
Partitions scanned,,571,20555,1,1
Partitions scanned,,572,13688,2,2
Partitions scanned,,573,26401,2,2
Partitions scanned,,574,20684,2,2
Partitions scanned,,575,20079,2,2
Partitions scanned,,576,16062,2,2
Partitions scanned,,577,21917,2,2
Partitions scanned,,578,7683,2,2
Partitions scanned,,579,28418,2,2
