Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,173,21591,1,8878,21591
Partitions scanned,,174,81431,0,33619,81431
Partitions scanned,,175,48640,1,20228,48640
Partitions scanned,,176,40780,0,16855,40780
Partitions scanned,,177,35301,1,14440,35301
Partitions scanned,,178,9629,1,3910,9629
Partitions scanned,,179,27945,1,11433,27945
Partitions scanned,,180,1450,1,574,1450
Partitions scanned,,181,39382,1,16194,39382
Partitions scanned,,182,88051,0,36099,88051
Partitions scanned,,183,45537,1,18625,45537
Partitions scanned,,184,30625,1,12524,30625
Partitions scanned,,185,40355,1,16656,40355
Partitions scanned,,186,88864,0,36334,88864
Partitions scanned,,187,30646,1,12677,30646
Partitions scanned,,188,75740,1,31017,75740
Partitions scanned,,189,53991,1,22298,53991
Partitions scanned,,190,74415,1,30734,74415
Partitions scanned,,191,44549,1,18400,44549
Partitions scanned,,192,14380,1,5863,14380
Partitions scanned,,193,41598,1,17422,41598
Partitions scanned,,194,2918,1,1214,2918
Partitions scanned,,195,47018,1,19348,47018
Partitions scanned,,196,37638,1,15531,37638
Partitions scanned,,197,48901,0,20268,48901
Partitions scanned,,198,38767,1,16035,38767
Partitions scanned,,199,5631,1,2293,5631
Partitions scanned,,200,39951,1,16274,39951
Partitions scanned,,201,64848,1,26653,64848
Partitions scanned,,202,65274,1,26961,65274
Partitions scanned,,203,65693,1,27068,65693
Partitions scanned,,204,296,0,120,296
Partitions scanned,,205,75206,0,31248,75206
Partitions scanned,,206,59467,1,24499,59467
Partitions scanned,,207,9937,1,4084,9937
Partitions scanned,,208,42763,1,17576,42763
Partitions scanned,,209,15142,0,6141,15142
Partitions scanned,,210,11849,1,4973,11849
Partitions scanned,,211,73133,1,30342,73133
Partitions scanned,,212,50439,0,20822,50439
Partitions scanned,,213,67471,1,27632,67471
Partitions scanned,,214,61180,1,25080,61180
Partitions scanned,,215,73144,1,30357,73144
Partitions scanned,,216,64645,1,26617,64645
Partitions scanned,,217,78006,1,31978,78006
Partitions scanned,,218,55095,1,22847,55095
Partitions scanned,,219,75070,1,30957,75070
Partitions scanned,,220,71452,1,29303,71452
Partitions scanned,,221,99475,1,41125,99475
Partitions scanned,,222,23149,1,9447,23149
Partitions scanned,,223,5680,1,2376,5680
Partitions scanned,,224,3005,1,1274,3005
Partitions scanned,,225,49451,1,20290,49451
Partitions scanned,,226,36940,0,15208,36940
Partitions scanned,,227,57303,1,23578,57303
Partitions scanned,,228,58471,1,24057,58471
Partitions scanned,,229,23512,1,9776,23512
Partitions scanned,,230,12910,1,5321,12910
